circID	seqnames	start	end	width	type	gene_id	strand	SameGflag	OverGflag	OverGeneID	OverGeneName
cRNA_2111	chr16	93646018	93646165	148	FULLEX	ENSMUSG00000039456.11	+	TRUE	NA	NA	NA
cRNA_2112	chr16	93649977	93650105	129	FULLEX	ENSMUSG00000039456.11	+	TRUE	NA	NA	NA
cRNA_2113	chr17	34599935	34600216	282	FULLEX	ENSMUSG00000062638.12	+	TRUE	NA	NA	NA
cRNA_2114	chr17	34600324	34600524	201	FULLEX	ENSMUSG00000062638.12	+	TRUE	NA	NA	NA
cRNA_2115	chr17	34601080	34601100	21	FULLEX	ENSMUSG00000062638.12	+	TRUE	NA	NA	NA
cRNA_2116	chr17	34601215	34601241	27	FULLEX	ENSMUSG00000062638.12	+	TRUE	NA	NA	NA
cRNA_2117	chr17	34601436	34601462	27	FULLEX	ENSMUSG00000062638.12	+	TRUE	NA	NA	NA
cRNA_2118	chr17	6187486	6189431	1946	JNC-JNC	ENSMUSG00000034377.11	+	TRUE	1	NA	NA
cRNA_2119	chr19	24323601	24323745	145	FULLEX	ENSMUSG00000024867.15	-	TRUE	NA	NA	NA
cRNA_2120	chr19	24327498	24327653	156	FULLEX	ENSMUSG00000024867.15	-	TRUE	NA	NA	NA
cRNA_2121	chr19	24332482	24332566	85	FULLEX	ENSMUSG00000024867.15	-	TRUE	NA	NA	NA
cRNA_2122	chr19	24335394	24335442	49	FULLEX	ENSMUSG00000024867.15	-	TRUE	NA	NA	NA
cRNA_2123	chr19	24335575	24335658	84	FULLEX	ENSMUSG00000024867.15	-	TRUE	NA	NA	NA
cRNA_2124	chr19	24337304	24337515	212	FULLEX	ENSMUSG00000024867.15	-	TRUE	NA	NA	NA
cRNA_2125	chr1	87291826	87291955	130	FULLEX	ENSMUSG00000048000.16	+	TRUE	NA	NA	NA
cRNA_2126	chr1	87292906	87293001	96	FULLEX	ENSMUSG00000048000.16	+	TRUE	NA	NA	NA
cRNA_2127	chr1	87301719	87301833	115	FULLEX	ENSMUSG00000048000.16	+	TRUE	NA	NA	NA
cRNA_2128	chr1	87306694	87306805	112	FULLEX	ENSMUSG00000048000.16	+	TRUE	NA	NA	NA
cRNA_2129	chr1	87307690	87307730	41	FULLEX	ENSMUSG00000048000.16	+	TRUE	NA	NA	NA
cRNA_2130	chr2	139884014	139884082	69	FULLEX	ENSMUSG00000039033.12	-	TRUE	NA	NA	NA
cRNA_2131	chr2	139890162	139890229	68	FULLEX	ENSMUSG00000039033.12	-	TRUE	NA	NA	NA
cRNA_2132	chr2	139899207	139899419	213	FULLEX	ENSMUSG00000039033.12	-	TRUE	NA	NA	NA
cRNA_2133	chr3	135361261	135361359	99	FULLEX	ENSMUSG00000028163.18	-	TRUE	NA	NA	NA
cRNA_2134	chr3	135364789	135364826	38	FULLEX	ENSMUSG00000028163.18	-	TRUE	NA	NA	NA
cRNA_2135	chr3	135368676	135368754	79	FULLEX	ENSMUSG00000028163.18	-	TRUE	NA	NA	NA
cRNA_2136	chr3	135373514	135373553	40	FULLEX	ENSMUSG00000028163.18	-	TRUE	NA	NA	NA
cRNA_2137	chr3	135375031	135375100	70	FULLEX	ENSMUSG00000028163.18	-	TRUE	NA	NA	NA
cRNA_2138	chr3	51215471	51215636	166	FULLEX	ENSMUSG00000037174.19	-	TRUE	NA	NA	NA
cRNA_2139	chr3	51230643	51230872	230	FULLEX	ENSMUSG00000037174.19	-	TRUE	NA	NA	NA
cRNA_2140	chr3	51233369	51233456	88	FULLEX	ENSMUSG00000037174.19	-	TRUE	NA	NA	NA
cRNA_2141	chr4	141244147	141244629	483	FULLEX	ENSMUSG00000040761.17	-	TRUE	NA	NA	NA
cRNA_2142	chr4	141249383	141249703	321	FULLEX	ENSMUSG00000040761.17	-	TRUE	NA	NA	NA
cRNA_2143	chr4	150523800	150523925	126	FULLEX	ENSMUSG00000039852.18	+	TRUE	NA	NA	NA
cRNA_2144	chr5	107936065	107936160	96	FULLEX	ENSMUSG00000011831.17	-	TRUE	NA	NA	NA
cRNA_2145	chr5	107938228	107938374	147	FULLEX	ENSMUSG00000011831.17	-	TRUE	NA	NA	NA
cRNA_2146	chr5	3797021	3797138	118	FULLEX	ENSMUSG00000040351.12	-	TRUE	NA	NA	NA
cRNA_2147	chr5	3805594	3805776	183	FULLEX	ENSMUSG00000040351.12	-	TRUE	NA	NA	NA
cRNA_2148	chr5	3819429	3819729	301	FULLEX	ENSMUSG00000040351.12	-	TRUE	NA	NA	NA
cRNA_2149	chr5	3822517	3822787	271	FULLEX	ENSMUSG00000040351.12	-	TRUE	NA	NA	NA
cRNA_2150	chr6	119897071	119897151	81	FULLEX	ENSMUSG00000030166.15	+	TRUE	NA	NA	NA
cRNA_2151	chr6	119897768	119897989	222	FULLEX	ENSMUSG00000030166.15	+	TRUE	NA	NA	NA
cRNA_2152	chr7	99584369	99584487	119	FULLEX	ENSMUSG00000058761.6	-	TRUE	NA	NA	NA
cRNA_2153	chr7	99592166	99592312	147	FULLEX	ENSMUSG00000058761.6	-	TRUE	NA	NA	NA
cRNA_2154	chr7	99604674	99604747	74	FULLEX	ENSMUSG00000058761.6	-	TRUE	NA	NA	NA
cRNA_2155	chr8	79844804	79845043	240	FULLEX	ENSMUSG00000071064.16	+	TRUE	NA	NA	NA
cRNA_2156	chr8	79847112	79847169	58	FULLEX	ENSMUSG00000071064.16	+	TRUE	NA	NA	NA
cRNA_2157	chr8	79863189	79863292	104	FULLEX	ENSMUSG00000071064.16	+	TRUE	NA	NA	NA
cRNA_2158	chr11	6263788	6263979	192	FULLEX	ENSMUSG00000020456.18	+	TRUE	NA	NA	NA
cRNA_2159	chr11	6266978	6267080	103	FULLEX	ENSMUSG00000020456.18	+	TRUE	NA	NA	NA
cRNA_2160	chr11	70765572	70765700	129	FULLEX	ENSMUSG00000020817.17	+	TRUE	NA	NA	NA
cRNA_2161	chr11	70775591	70775794	204	FULLEX	ENSMUSG00000020817.17	+	TRUE	NA	NA	NA
cRNA_2162	chr12	3492474	3492556	83	FULLEX	ENSMUSG00000037486.19	+	TRUE	NA	NA	NA
cRNA_2163	chr12	3495452	3495454	3	FULLEX	ENSMUSG00000037486.19	+	TRUE	NA	NA	NA
cRNA_2164	chr12	3501662	3501770	109	FULLEX	ENSMUSG00000037486.19	+	TRUE	NA	NA	NA
cRNA_2165	chr12	3507062	3507209	148	FULLEX	ENSMUSG00000037486.19	+	TRUE	NA	NA	NA
cRNA_2166	chr12	51702185	51702266	82	FULLEX	ENSMUSG00000020954.17	-	TRUE	NA	NA	NA
cRNA_2167	chr12	51707934	51708007	74	FULLEX	ENSMUSG00000020954.17	-	TRUE	NA	NA	NA
cRNA_2168	chr12	51708393	51708496	104	FULLEX	ENSMUSG00000020954.17	-	TRUE	NA	NA	NA
cRNA_2169	chr15	4076947	4077082	136	FULLEX	ENSMUSG00000022186.15	+	TRUE	NA	NA	NA
cRNA_2170	chr15	4083197	4083346	150	FULLEX	ENSMUSG00000022186.15	+	TRUE	NA	NA	NA
cRNA_2171	chr15	4087151	4087257	107	FULLEX	ENSMUSG00000022186.15	+	TRUE	NA	NA	NA
cRNA_2172	chr15	4089418	4089478	61	FULLEX	ENSMUSG00000022186.15	+	TRUE	NA	NA	NA
cRNA_2173	chr17	66344488	66344634	147	FULLEX	ENSMUSG00000034647.16	-	TRUE	NA	NA	NA
cRNA_2174	chr17	66356781	66356928	148	FULLEX	ENSMUSG00000034647.16	-	TRUE	NA	NA	NA
cRNA_2175	chr17	66359949	66360086	138	FULLEX	ENSMUSG00000034647.16	-	TRUE	NA	NA	NA
cRNA_2176	chr2	20864692	20864847	156	FULLEX	ENSMUSG00000036591.17	-	TRUE	NA	NA	NA
cRNA_2177	chr4	9583812	9583856	45	FULLEX	ENSMUSG00000028207.19	-	TRUE	NA	NA	NA
cRNA_2178	chr4	9594663	9594698	36	FULLEX	ENSMUSG00000028207.19	-	TRUE	NA	NA	NA
cRNA_2179	chr4	9595377	9595415	39	FULLEX	ENSMUSG00000028207.19	-	TRUE	NA	NA	NA
cRNA_2180	chr4	9598269	9598301	33	FULLEX	ENSMUSG00000028207.19	-	TRUE	NA	NA	NA
cRNA_2181	chr4	9601307	9601363	57	FULLEX	ENSMUSG00000028207.19	-	TRUE	NA	NA	NA
cRNA_2182	chr4	9602469	9602501	33	FULLEX	ENSMUSG00000028207.19	-	TRUE	NA	NA	NA
cRNA_2183	chr4	9604516	9604629	114	FULLEX	ENSMUSG00000028207.19	-	TRUE	NA	NA	NA
cRNA_2184	chr4	9607797	9607871	75	FULLEX	ENSMUSG00000028207.19	-	TRUE	NA	NA	NA
cRNA_2185	chr4	9610843	9610938	96	FULLEX	ENSMUSG00000028207.19	-	TRUE	NA	NA	NA
cRNA_2186	chr5	65723332	65723425	94	FULLEX	ENSMUSG00000029203.17	+	TRUE	NA	NA	NA
cRNA_2187	chr5	65728875	65728933	59	FULLEX	ENSMUSG00000029203.17	+	TRUE	NA	NA	NA
cRNA_2188	chr5	65738729	65738811	83	FULLEX	ENSMUSG00000029203.17	+	TRUE	NA	NA	NA
cRNA_2189	chr5	65749219	65749318	100	FULLEX	ENSMUSG00000029203.17	+	TRUE	NA	NA	NA
cRNA_2190	chr5	65751763	65751891	129	FULLEX	ENSMUSG00000029203.17	+	TRUE	NA	NA	NA
cRNA_2191	chr9	121960959	121961008	50	FULLEX	ENSMUSG00000038145.18	+	TRUE	NA	NA	NA
cRNA_2192	chr9	121961694	121961816	123	FULLEX	ENSMUSG00000038145.18	+	TRUE	NA	NA	NA
cRNA_2193	chr9	3024412	3025579	1168	UNKNOWN	NA	NA	NA	NA	NA	NA
cRNA_2194	chr9	32157743	32157825	83	FULLEX	ENSMUSG00000041444.15	+	TRUE	NA	NA	NA
cRNA_2195	chr9	32158404	32158511	108	FULLEX	ENSMUSG00000041444.15	+	TRUE	NA	NA	NA
cRNA_2196	chr9	32158782	32158927	146	FULLEX	ENSMUSG00000041444.15	+	TRUE	NA	NA	NA
cRNA_2197	chr9	32159676	32159871	196	FULLEX	ENSMUSG00000041444.15	+	TRUE	NA	NA	NA
cRNA_2198	chr9	32161938	32162083	146	FULLEX	ENSMUSG00000041444.15	+	TRUE	NA	NA	NA
cRNA_2199	chr9	96484766	96484860	95	FULLEX	ENSMUSG00000032413.13	-	TRUE	NA	NA	NA
cRNA_2200	chr9	96488146	96488249	104	FULLEX	ENSMUSG00000032413.13	-	TRUE	NA	NA	NA
cRNA_2201	chr9	96493435	96493552	118	FULLEX	ENSMUSG00000032413.13	-	TRUE	NA	NA	NA
cRNA_2202	chr10	25143206	25143366	161	FULLEX	ENSMUSG00000039166.17	-	TRUE	NA	NA	NA
cRNA_2203	chr10	25147403	25147539	137	FULLEX	ENSMUSG00000039166.17	-	TRUE	NA	NA	NA
cRNA_2204	chr10	25159791	25159939	149	FULLEX	ENSMUSG00000039166.17	-	TRUE	NA	NA	NA
cRNA_2205	chr10	25165497	25165628	132	FULLEX	ENSMUSG00000039166.17	-	TRUE	NA	NA	NA
cRNA_2206	chr11	98154296	98158684	4389	JNC-JNC	ENSMUSG00000003119.15	+	TRUE	1	NA	NA
cRNA_2207	chr11	98154296	98154396	101	FULLEX	ENSMUSG00000003119.15	+	TRUE	NA	NA	NA
cRNA_2208	chr11	98155020	98155133	114	FULLEX	ENSMUSG00000003119.15	+	TRUE	NA	NA	NA
cRNA_2209	chr11	98158578	98158684	107	FULLEX	ENSMUSG00000003119.15	+	TRUE	NA	NA	NA
cRNA_2210	chr12	3667606	3667691	86	FULLEX	ENSMUSG00000071454.14	+	TRUE	NA	NA	NA
cRNA_2211	chr12	3682810	3682964	155	FULLEX	ENSMUSG00000071454.14	+	TRUE	NA	NA	NA
cRNA_2212	chr12	3693917	3694022	106	FULLEX	ENSMUSG00000071454.14	+	TRUE	NA	NA	NA
cRNA_2213	chr12	3698223	3698389	167	FULLEX	ENSMUSG00000071454.14	+	TRUE	NA	NA	NA
cRNA_2214	chr14	21676787	21676908	122	FULLEX	ENSMUSG00000021767.20	+	TRUE	NA	NA	NA
cRNA_2215	chr14	21678881	21678996	116	FULLEX	ENSMUSG00000021767.20	+	TRUE	NA	NA	NA
cRNA_2216	chr14	21681390	21681531	142	FULLEX	ENSMUSG00000021767.20	+	TRUE	NA	NA	NA
cRNA_2217	chr14	21684544	21684705	162	FULLEX	ENSMUSG00000021767.20	+	TRUE	NA	NA	NA
cRNA_2218	chr14	21687615	21687708	94	FULLEX	ENSMUSG00000021767.20	+	TRUE	NA	NA	NA
cRNA_2219	chr18	75247861	75248043	183	FULLEX	ENSMUSG00000035765.11	+	TRUE	NA	NA	NA
cRNA_2220	chr18	75252182	75252360	179	FULLEX	ENSMUSG00000035765.11	+	TRUE	NA	NA	NA
cRNA_2221	chr18	75256529	75256654	126	FULLEX	ENSMUSG00000035765.11	+	TRUE	NA	NA	NA
cRNA_2222	chr18	75258495	75258608	114	FULLEX	ENSMUSG00000035765.11	+	TRUE	NA	NA	NA
cRNA_2223	chr18	75259896	75259990	95	FULLEX	ENSMUSG00000035765.11	+	TRUE	NA	NA	NA
cRNA_2224	chr2	98497319	98497569	251	UNKNOWN	NA	NA	NA	NA	NA	NA
cRNA_2225	chr6	8537817	8537968	152	FULLEX	ENSMUSG00000029638.18	+	TRUE	NA	NA	NA
cRNA_2226	chr6	8558500	8558586	87	FULLEX	ENSMUSG00000029638.18	+	TRUE	NA	NA	NA
cRNA_2227	chr6	8573185	8573298	114	FULLEX	ENSMUSG00000029638.18	+	TRUE	NA	NA	NA
cRNA_2228	chr6	8579587	8579739	153	FULLEX	ENSMUSG00000029638.18	+	TRUE	NA	NA	NA
cRNA_2229	chr8	78111380	78111425	46	FULLEX	ENSMUSG00000037148.9	-	TRUE	NA	NA	NA
cRNA_2230	chr8	78115283	78115364	82	FULLEX	ENSMUSG00000037148.9	-	TRUE	NA	NA	NA
cRNA_2231	chr8	78136177	78136271	95	FULLEX	ENSMUSG00000037148.9	-	TRUE	NA	NA	NA
cRNA_2232	chr8	78137651	78137757	107	FULLEX	ENSMUSG00000037148.9	-	TRUE	NA	NA	NA
cRNA_2233	chr9	96474003	96474079	77	FULLEX	ENSMUSG00000032413.13	-	TRUE	NA	NA	NA
cRNA_2234	chr10	62998001	62998072	72	FULLEX	ENSMUSG00000020067.9	-	TRUE	NA	NA	NA
cRNA_2235	chr10	62999292	62999403	112	FULLEX	ENSMUSG00000020067.9	-	TRUE	NA	NA	NA
cRNA_2236	chr10	63003012	63003063	52	FULLEX	ENSMUSG00000020067.9	-	TRUE	NA	NA	NA
cRNA_2237	chr10	63005034	63005209	176	FULLEX	ENSMUSG00000020067.9	-	TRUE	NA	NA	NA
cRNA_2238	chr11	65109355	65109516	162	FULLEX	ENSMUSG00000020542.19	-	TRUE	NA	NA	NA
cRNA_2239	chr11	65112858	65112933	76	FULLEX	ENSMUSG00000020542.19	-	TRUE	NA	NA	NA
cRNA_2240	chr11	65114560	65114615	56	FULLEX	ENSMUSG00000020542.19	-	TRUE	NA	NA	NA
cRNA_2241	chr11	65123945	65124010	66	FULLEX	ENSMUSG00000020542.19	-	TRUE	NA	NA	NA
cRNA_2242	chr13	11695852	11695973	122	FULLEX	ENSMUSG00000021313.17	-	TRUE	NA	NA	NA
cRNA_2243	chr13	11699348	11699412	65	FULLEX	ENSMUSG00000021313.17	-	TRUE	NA	NA	NA
cRNA_2244	chr13	11701829	11701944	116	FULLEX	ENSMUSG00000021313.17	-	TRUE	NA	NA	NA
cRNA_2245	chr13	11702776	11702899	124	FULLEX	ENSMUSG00000021313.17	-	TRUE	NA	NA	NA
cRNA_2246	chr13	11784738	11784885	148	FULLEX	ENSMUSG00000021313.17	-	TRUE	NA	NA	NA
cRNA_2247	chr13	46005804	46005932	129	FULLEX	ENSMUSG00000046876.17	-	TRUE	NA	NA	NA
cRNA_2248	chr13	46109931	46110051	121	FULLEX	ENSMUSG00000046876.17	-	TRUE	NA	NA	NA
cRNA_2249	chr14	87722995	87723135	141	FULLEX	ENSMUSG00000022019.17	+	TRUE	NA	NA	NA
cRNA_2250	chr14	87723628	87723784	157	FULLEX	ENSMUSG00000022019.17	+	TRUE	NA	NA	NA
cRNA_2251	chr14	87724598	87724723	126	FULLEX	ENSMUSG00000022019.17	+	TRUE	NA	NA	NA
cRNA_2252	chr16	33241691	33241772	82	FULLEX	ENSMUSG00000022811.18	+	TRUE	NA	NA	NA
cRNA_2253	chr16	33247564	33247699	136	FULLEX	ENSMUSG00000022811.18	+	TRUE	NA	NA	NA
cRNA_2254	chr16	33254996	33255344	349	FULLEX	ENSMUSG00000022811.18	+	TRUE	NA	NA	NA
cRNA_2255	chr17	50354325	50354528	204	FULLEX	ENSMUSG00000039316.15	-	TRUE	NA	NA	NA
cRNA_2256	chr17	50362265	50362655	391	FULLEX	ENSMUSG00000039316.15	-	TRUE	NA	NA	NA
cRNA_2257	chr17	81735611	81735710	100	FULLEX	ENSMUSG00000054640.16	-	TRUE	NA	NA	NA
cRNA_2258	chr17	81740073	81740203	131	FULLEX	ENSMUSG00000054640.16	-	TRUE	NA	NA	NA
cRNA_2259	chr17	81745174	81745242	69	FULLEX	ENSMUSG00000054640.16	-	TRUE	NA	NA	NA
cRNA_2260	chr17	81749081	81749095	15	FULLEX	ENSMUSG00000054640.16	-	TRUE	NA	NA	NA
cRNA_2261	chr17	81749202	81749219	18	FULLEX	ENSMUSG00000054640.16	-	TRUE	NA	NA	NA
cRNA_2262	chr17	81749632	81749652	21	FULLEX	ENSMUSG00000054640.16	-	TRUE	NA	NA	NA
cRNA_2263	chr17	81752916	81753022	107	FULLEX	ENSMUSG00000054640.16	-	TRUE	NA	NA	NA
cRNA_2264	chr18	39253172	39253276	105	FULLEX	ENSMUSG00000036452.19	+	TRUE	NA	NA	NA
cRNA_2265	chr18	39254827	39254956	130	FULLEX	ENSMUSG00000036452.19	+	TRUE	NA	NA	NA
cRNA_2266	chr18	39259886	39259986	101	FULLEX	ENSMUSG00000036452.19	+	TRUE	NA	NA	NA
cRNA_2267	chr18	39265109	39265203	95	FULLEX	ENSMUSG00000036452.19	+	TRUE	NA	NA	NA
cRNA_2268	chr18	39283093	39283171	79	FULLEX	ENSMUSG00000036452.19	+	TRUE	NA	NA	NA
cRNA_2269	chr19	37021922	37022103	182	FULLEX	ENSMUSG00000039652.17	-	TRUE	NA	NA	NA
cRNA_2270	chr19	37031660	37031774	115	FULLEX	ENSMUSG00000039652.17	-	TRUE	NA	NA	NA
cRNA_2271	chr19	37045573	37045691	119	FULLEX	ENSMUSG00000039652.17	-	TRUE	NA	NA	NA
cRNA_2272	chr1	138981084	138981153	70	FULLEX	ENSMUSG00000056268.16	+	TRUE	NA	NA	NA
cRNA_2273	chr1	138982279	138982359	81	FULLEX	ENSMUSG00000056268.16	+	TRUE	NA	NA	NA
cRNA_2274	chr1	138988013	138988066	54	FULLEX	ENSMUSG00000056268.16	+	TRUE	NA	NA	NA
cRNA_2275	chr1	138990599	138990709	111	FULLEX	ENSMUSG00000056268.16	+	TRUE	NA	NA	NA
cRNA_2276	chr1	43180858	43181032	175	FULLEX	ENSMUSG00000008136.15	-	TRUE	NA	NA	NA
cRNA_2277	chr1	43192236	43192414	179	FULLEX	ENSMUSG00000008136.15	-	TRUE	NA	NA	NA
cRNA_2278	chr2	20860165	20860206	42	FULLEX	ENSMUSG00000036591.17	-	TRUE	NA	NA	NA
cRNA_2279	chr2	20860392	20860517	126	FULLEX	ENSMUSG00000036591.17	-	TRUE	NA	NA	NA
cRNA_2280	chr2	20863712	20863801	90	FULLEX	ENSMUSG00000036591.17	-	TRUE	NA	NA	NA
cRNA_2281	chr2	20863878	20863951	74	FULLEX	ENSMUSG00000036591.17	-	TRUE	NA	NA	NA
cRNA_2282	chr2	20864529	20864607	79	FULLEX	ENSMUSG00000036591.17	-	TRUE	NA	NA	NA
cRNA_2283	chr2	68189158	68189223	66	FULLEX	ENSMUSG00000027030.16	-	TRUE	NA	NA	NA
cRNA_2284	chr2	68189330	68189378	49	FULLEX	ENSMUSG00000027030.16	-	TRUE	NA	NA	NA
cRNA_2285	chr2	68196418	68196551	134	FULLEX	ENSMUSG00000027030.16	-	TRUE	NA	NA	NA
cRNA_2286	chr2	68198741	68198842	102	FULLEX	ENSMUSG00000027030.16	-	TRUE	NA	NA	NA
cRNA_2287	chr2	68199340	68199449	110	FULLEX	ENSMUSG00000027030.16	-	TRUE	NA	NA	NA
cRNA_2288	chr2	68221258	68221313	56	FULLEX	ENSMUSG00000027030.16	-	TRUE	NA	NA	NA
cRNA_2289	chr2	68222455	68222596	142	FULLEX	ENSMUSG00000027030.16	-	TRUE	NA	NA	NA
cRNA_2290	chr2	68228768	68228876	109	FULLEX	ENSMUSG00000027030.16	-	TRUE	NA	NA	NA
cRNA_2291	chr2	68240373	68240485	113	FULLEX	ENSMUSG00000027030.16	-	TRUE	NA	NA	NA
cRNA_2292	chr2	76680914	76680988	75	FULLEX	ENSMUSG00000051747.16	-	TRUE	NA	NA	NA
cRNA_2293	chr2	76681899	76682108	210	FULLEX	ENSMUSG00000051747.16	-	TRUE	NA	NA	NA
cRNA_2294	chr2	76682401	76682481	81	FULLEX	ENSMUSG00000051747.16	-	TRUE	NA	NA	NA
cRNA_2295	chr2	76683949	76684032	84	FULLEX	ENSMUSG00000051747.16	-	TRUE	NA	NA	NA
cRNA_2296	chr2	76684195	76684272	78	FULLEX	ENSMUSG00000051747.16	-	TRUE	NA	NA	NA
cRNA_2297	chr2	76684494	76684562	69	FULLEX	ENSMUSG00000051747.16	-	TRUE	NA	NA	NA
cRNA_2298	chr2	76684731	76684811	81	FULLEX	ENSMUSG00000051747.16	-	TRUE	NA	NA	NA
cRNA_2299	chr2	76686609	76686710	102	FULLEX	ENSMUSG00000051747.16	-	TRUE	NA	NA	NA
cRNA_2300	chr3	116570178	116570308	131	FULLEX	ENSMUSG00000033400.15	-	TRUE	NA	NA	NA
cRNA_2301	chr3	116572268	116572402	135	FULLEX	ENSMUSG00000033400.15	-	TRUE	NA	NA	NA
cRNA_2302	chr3	116572704	116572816	113	FULLEX	ENSMUSG00000033400.15	-	TRUE	NA	NA	NA
cRNA_2303	chr3	116572905	116573029	125	FULLEX	ENSMUSG00000033400.15	-	TRUE	NA	NA	NA
cRNA_2304	chr3	116574375	116574525	151	FULLEX	ENSMUSG00000033400.15	-	TRUE	NA	NA	NA
cRNA_2305	chr3	116574641	116574796	156	FULLEX	ENSMUSG00000033400.15	-	TRUE	NA	NA	NA
cRNA_2306	chr3	116574892	116574993	102	FULLEX	ENSMUSG00000033400.15	-	TRUE	NA	NA	NA
cRNA_2307	chr3	116575237	116575400	164	FULLEX	ENSMUSG00000033400.15	-	TRUE	NA	NA	NA
cRNA_2308	chr3	116576169	116576292	124	FULLEX	ENSMUSG00000033400.15	-	TRUE	NA	NA	NA
cRNA_2309	chr5	112978026	112978245	220	FULLEX	ENSMUSG00000072720.10	-	TRUE	NA	NA	NA
cRNA_2310	chr5	112978937	112979120	184	FULLEX	ENSMUSG00000072720.10	-	TRUE	NA	NA	NA
cRNA_2311	chr5	112982241	112982400	160	FULLEX	ENSMUSG00000072720.10	-	TRUE	NA	NA	NA
cRNA_2312	chr5	112985617	112985767	151	FULLEX	ENSMUSG00000072720.10	-	TRUE	NA	NA	NA
cRNA_2313	chr5	112987483	112987563	81	FULLEX	ENSMUSG00000072720.10	-	TRUE	NA	NA	NA
cRNA_2314	chr5	112988486	112988678	193	FULLEX	ENSMUSG00000072720.10	-	TRUE	NA	NA	NA
cRNA_2315	chr5	112991070	112991160	91	FULLEX	ENSMUSG00000072720.10	-	TRUE	NA	NA	NA
cRNA_2316	chr5	112994137	112994310	174	FULLEX	ENSMUSG00000072720.10	-	TRUE	NA	NA	NA
cRNA_2317	chr5	130216242	130216427	186	FULLEX	ENSMUSG00000025340.15	+	TRUE	NA	NA	NA
cRNA_2318	chr5	130219718	130219884	167	FULLEX	ENSMUSG00000025340.15	+	TRUE	NA	NA	NA
cRNA_2319	chr6	119029562	119029667	106	FULLEX	ENSMUSG00000051331.17	-	TRUE	NA	NA	NA
cRNA_2320	chr6	119034155	119034476	322	FULLEX	ENSMUSG00000051331.17	-	TRUE	NA	NA	NA
cRNA_2321	chr7	120651310	120651519	210	FULLEX	ENSMUSG00000030876.8	+	TRUE	NA	NA	NA
cRNA_2322	chr7	120656438	120656622	185	FULLEX	ENSMUSG00000030876.8	+	TRUE	NA	NA	NA
cRNA_2323	chr7	122761717	122762100	384	FULLEX	ENSMUSG00000052707.9	+	TRUE	NA	NA	NA
cRNA_2324	chr8	78071269	78071428	160	FULLEX	ENSMUSG00000037148.9	-	TRUE	NA	NA	NA
cRNA_2325	chr8	78072901	78073006	106	FULLEX	ENSMUSG00000037148.9	-	TRUE	NA	NA	NA
cRNA_2326	chr8	78078243	78078301	59	FULLEX	ENSMUSG00000037148.9	-	TRUE	NA	NA	NA
cRNA_2327	chr8	78085176	78085263	88	FULLEX	ENSMUSG00000037148.9	-	TRUE	NA	NA	NA
cRNA_2328	chr8	78091715	78091789	75	FULLEX	ENSMUSG00000037148.9	-	TRUE	NA	NA	NA
cRNA_2329	chr9	77081241	77081285	45	FULLEX	ENSMUSG00000032355.17	-	TRUE	NA	NA	NA
cRNA_2330	chr9	77088634	77088678	45	FULLEX	ENSMUSG00000032355.17	-	TRUE	NA	NA	NA
cRNA_2331	chr9	77097606	77097665	60	FULLEX	ENSMUSG00000032355.17	-	TRUE	NA	NA	NA
cRNA_2332	chr9	77097954	77098019	66	FULLEX	ENSMUSG00000032355.17	-	TRUE	NA	NA	NA
cRNA_2333	chr1	138986805	138986864	60	FULLEX	ENSMUSG00000056268.16	+	TRUE	NA	NA	NA
cRNA_2334	chr11	62443404	62443631	228	WEX	ENSMUSG00000019505.8	+	TRUE	NA	NA	NA
cRNA_2335	chr5	135150360	135150442	83	FULLEX	ENSMUSG00000005373.14	+	TRUE	NA	NA	NA
cRNA_2336	chr5	135150590	135150679	90	FULLEX	ENSMUSG00000005373.14	+	TRUE	NA	NA	NA
cRNA_2337	chr5	135150924	135150968	45	FULLEX	ENSMUSG00000005373.14	+	TRUE	NA	NA	NA
cRNA_2338	chr5	135152504	135152705	202	FULLEX	ENSMUSG00000005373.14	+	TRUE	NA	NA	NA
cRNA_2339	chr5	135152791	135152871	81	FULLEX	ENSMUSG00000005373.14	+	TRUE	NA	NA	NA
cRNA_2340	chr6	23107139	23107250	112	FULLEX	ENSMUSG00000029695.14	-	TRUE	NA	NA	NA
cRNA_2341	chr6	23107616	23107738	123	FULLEX	ENSMUSG00000029695.14	-	TRUE	NA	NA	NA
cRNA_2342	chr6	23109426	23109574	149	FULLEX	ENSMUSG00000029695.14	-	TRUE	NA	NA	NA
cRNA_2343	chr6	23113425	23113552	128	FULLEX	ENSMUSG00000029695.14	-	TRUE	NA	NA	NA
cRNA_2344	chr6	23113675	23113753	79	FULLEX	ENSMUSG00000029695.14	-	TRUE	NA	NA	NA
cRNA_2345	chr6	23114840	23114986	147	FULLEX	ENSMUSG00000029695.14	-	TRUE	NA	NA	NA
cRNA_2346	chr6	23115087	23115154	68	FULLEX	ENSMUSG00000029695.14	-	TRUE	NA	NA	NA
cRNA_2347	chr6	23118669	23118753	85	FULLEX	ENSMUSG00000029695.14	-	TRUE	NA	NA	NA
cRNA_2348	chr6	23120876	23121052	177	FULLEX	ENSMUSG00000029695.14	-	TRUE	NA	NA	NA
cRNA_2349	chr6	23122512	23122736	225	FULLEX	ENSMUSG00000029695.14	-	TRUE	NA	NA	NA
cRNA_2350	chr7	28735405	28735592	188	FULLEX	ENSMUSG00000030592.19	-	TRUE	NA	NA	NA
