circID	circAtlas	circBank	circBase	circPedia	Ntools
cRNA_1883	mmu-Sf3b3_0007	mmu_Sf3b3_0015000		MMU_CIRCpedia_3001	3
cRNA_1884	mmu-Gse1_0001	mmu_Gse1_0026000	mm9_circ_010490	MMU_CIRCpedia_5158	4
cRNA_1885	mmu-Pard3_0006	mmu_Pard3_0082000	mm9_circ_016007	MMU_CIRCpedia_6923	4
cRNA_1886	mmu-Secisbp2_0001	mmu_Secisbp2_0029000		MMU_CIRCpedia_215458	3
cRNA_1887	mmu-Uimc1_0007	mmu_Uimc1_0051000		MMU_CIRCpedia_23070	3
cRNA_1888	mmu-Rab10os_0001	mmu_Rab10os_0002000	mm9_circ_008147	MMU_CIRCpedia_16510	4
cRNA_1889				MMU_CIRCpedia_38833	1
cRNA_1890	mmu-Mthfd1_0006	mmu_Mthfd1_0011000		MMU_CIRCpedia_29303	3
cRNA_1891	mmu-Sec24a_0011	mmu_Sec24a_0071000		MMU_CIRCpedia_22174	3
cRNA_1892	mmu-Ern1_0005	mmu_Ern1_0016000		MMU_CIRCpedia_1765	3
cRNA_1893	mmu-Wipi1_0003	mmu_Wipi1_0011000		MMU_CIRCpedia_2613	3
cRNA_1894	mmu-Acox1_0003	mmu_Acox1_0027000		MMU_CIRCpedia_3975	3
cRNA_1895	mmu-Cdh23_0001	mmu_Cdh23_0003000		MMU_CIRCpedia_228233	3
cRNA_1896	mmu-Acat3_0001	mmu_Acat3_0008000		MMU_CIRCpedia_39053	3
cRNA_1897	mmu-Smchd1_0001	mmu_Smchd1_0125000		MMU_CIRCpedia_27828	3
cRNA_1898	mmu-Thumpd2_0003	mmu_Thumpd2_0005000		MMU_CIRCpedia_30698	3
cRNA_1899	mmu-Wapal_0025	mmu_Wapl_0080000		MMU_CIRCpedia_17466	3
cRNA_1900	mmu-Diap3_0012	mmu_Diaph3_0041000		MMU_CIRCpedia_32651	3
cRNA_1901	mmu-Glis3_0005	mmu_Glis3_0034000		MMU_CIRCpedia_15265	3
cRNA_1902	mmu-1500017E21Rik_0002,mmu-1500017E21Rik_0004	mmu_Hectd2os_0006000,mmu_Hectd2os_0005000			2
cRNA_1903	mmu-Picalm_0006	mmu_Picalm_0024000		MMU_CIRCpedia_33651	3
cRNA_1904	mmu-Nup98_0031	mmu_Nup98_0036000		MMU_CIRCpedia_658	3
cRNA_1905	mmu-Pik3c2a_0017	mmu_Pik3c2a_0059000		MMU_CIRCpedia_4056	3
cRNA_1906	mmu-Ate1_0009	mmu_Ate1_0015000		MMU_CIRCpedia_7515	3
cRNA_1907	mmu-Aass_0001	mmu_Aass_0010000		MMU_CIRCpedia_13680	3
cRNA_1908	mmu-Sfxn5_0003	mmu_Sfxn5_0020000		MMU_CIRCpedia_32021	3
cRNA_1909	mmu-Rab11fip5_0002	mmu_Rab11fip5_0014000		MMU_CIRCpedia_32040	3
cRNA_1910	mmu-Erc1_0029	mmu_Erc1_0127000		MMU_CIRCpedia_4953	3
cRNA_1911	mmu-Plekha5_0025	mmu_Plekha5_0047000		MMU_CIRCpedia_8971	3
cRNA_1912	mmu-Itpr2_0032	mmu_Itpr2_0098000		MMU_CIRCpedia_9661	3
cRNA_1913	mmu-Abcb4_0006	mmu_Abcb4_0014000			2
cRNA_1914	mmu-Srpk2_0016	mmu_Srpk2_0052000			2
cRNA_1915	mmu-Zcchc4_0007	mmu_Zcchc4_0029000		MMU_CIRCpedia_22445	3
cRNA_1916	mmu-Phkg1_0001	mmu_Phkg1_0001000		MMU_CIRCpedia_218872	3
cRNA_1917	mmu-Tle1_0004	mmu_Tle1_0026000			2
cRNA_1918	mmu-Osbpl9_0005	mmu_Osbpl9_0024000			2
cRNA_1919	mmu-Utp11l_0001	mmu_Utp11_0002000		MMU_CIRCpedia_6363	3
cRNA_1920	mmu-Lrrcc1_0003	mmu_Lrrcc1_0012000		MMU_CIRCpedia_9596	3
cRNA_1921				MMU_CIRCpedia_34884	1
cRNA_1922	mmu-Hmgcs2_0001	mmu_Hmgcs2_0001000		MMU_CIRCpedia_39801	3
cRNA_1923	mmu-Dhtkd1_0001	mmu_Dhtkd1_0026000		MMU_CIRCpedia_24432	3
cRNA_1924	mmu-Odf2_0026	mmu_Odf2_0053000		MMU_CIRCpedia_15655	3
cRNA_1925	mmu-Gpr107_0001	mmu_Gpr107_0019000		MMU_CIRCpedia_16080	3
cRNA_1926	mmu-Metap1d_0003	mmu_Metap1d_0008000		MMU_CIRCpedia_27837	3
cRNA_1927	mmu-Cstf3_0010	mmu_Cstf3_0037000		MMU_CIRCpedia_1298	3
cRNA_1928	mmu-4930402H24Rik_0021	mmu_4930402H24Rik_0006000		MMU_CIRCpedia_7556	3
cRNA_1929	mmu-Pcmtd1_0003	mmu_Pcmtd1_0009000		MMU_CIRCpedia_27729	3
cRNA_1930	mmu-Col4a4_0001	mmu_Col4a4_0002000			2
cRNA_1931	mmu-Trip12_0002	mmu_Trip12_0162000		MMU_CIRCpedia_213410	3
cRNA_1932	mmu-Zcchc2_0001	mmu_Zcchc2_0019000		MMU_CIRCpedia_1657	3
cRNA_1933	mmu-Gclc_0004	mmu_Gclc_0005000		MMU_CIRCpedia_29764	3
cRNA_1934	mmu-Rasa2_0028	mmu_Rasa2_0056000	mm9_circ_006733	MMU_CIRCpedia_35400	4
cRNA_1935	mmu-Tnks_0004	mmu_Tnks_0036000			2
cRNA_1936	mmu-Edc4_0007	mmu_Edc4_0002000		MMU_CIRCpedia_1628	3
cRNA_1937	mmu-Nbas_0066,mmu-Nbas_0169	mmu_Nbas_0139000,mmu_Nbas_0145000		MMU_CIRCpedia_8022	3
cRNA_1938	mmu-Kidins220_0013	mmu_Kidins220_0017000		MMU_CIRCpedia_14344	3
cRNA_1939	mmu-Cdk19_0009	mmu_Cdk19_0039000	mm9_circ_010538	MMU_CIRCpedia_19359	4
cRNA_1940	mmu-Slc2a13_0005	mmu_Slc2a13_0025000	mm9_circ_011334	MMU_CIRCpedia_34100	4
cRNA_1941	mmu-Ano6_0011	mmu_Ano6_0015000		MMU_CIRCpedia_35188	3
cRNA_1942	mmu-Lin54_0003	mmu_Lin54_0032000		MMU_CIRCpedia_160	3
cRNA_1943	mmu-Ror1_0001,mmu-Ror1_0024	mmu_Ror1_0019000,mmu_Ror1_0023000		MMU_CIRCpedia_127	3
cRNA_1944	mmu-Lrba_0001	mmu_Lrba_0135000	mm9_circ_009780	MMU_CIRCpedia_32476	4
cRNA_1945	mmu-Odf2_0028	mmu_Odf2_0045000		MMU_CIRCpedia_15653	3
cRNA_1946	mmu-Ttn_0141	mmu_Ttn_0479000			2
cRNA_1947	mmu-Ttn_0002	mmu_Ttn_0661000			2
cRNA_1948	mmu-Ino80_0023	mmu_Ino80_0019000		MMU_CIRCpedia_4736	3
cRNA_1949	mmu-Phf20_0005	mmu_Phf20_0033000		MMU_CIRCpedia_10725	3
cRNA_1950	mmu-Dnm3_0014	mmu_Dnm3_0057000	mm9_circ_013588	MMU_CIRCpedia_11275	4
cRNA_1951	mmu-Dpy19l1_0008	mmu_Dpy19l1_0039000	mm9_circ_006204	MMU_CIRCpedia_14115	4
cRNA_1952	mmu-Phkb_0027	mmu_Phkb_0092000		MMU_CIRCpedia_32223	3
cRNA_1953	mmu-Gfm2_0002	mmu_Gfm2_0002000	mm9_circ_009616	MMU_CIRCpedia_35510	4
cRNA_1954	mmu-Fam179b_0016	mmu_Togaram1_0010000		MMU_CIRCpedia_25979	3
cRNA_1955	mmu-Gphn_0059	mmu_Gphn_0024000		MMU_CIRCpedia_29870	3
cRNA_1956	mmu-Fbxo11_0011	mmu_Fbxo11_0026000		MMU_CIRCpedia_32981	3
cRNA_1957	mmu-Sec14l5_0001	mmu_Sec14l5_0002000		MMU_CIRCpedia_22162	3
cRNA_1958	mmu-intergenic_000371	mmu_Gramd1c_0004000			2
cRNA_1959	mmu-Itm2b_0002	mmu_Itm2b_0010000		MMU_CIRCpedia_28404	3
cRNA_1960	mmu-C330002G04Rik_0001	mmu_C330002G04Rik_0010000		MMU_CIRCpedia_212826	3
cRNA_1961	mmu-Atp6v0a4_0003	mmu_Atp6v0a4_0005000			2
cRNA_1962	mmu-Copg1_0001	mmu_Copg1_0014000		MMU_CIRCpedia_32952	3
cRNA_1963	mmu-Ppp1cb_0006	mmu_Ppp1cb_0007000		MMU_CIRCpedia_16531	3
cRNA_1964	mmu-Ablim2_0006,mmu-Ablim2_0009	mmu_Ablim2_0015000,mmu_Ablim2_0018000		MMU_CIRCpedia_17917	3
cRNA_1965	mmu-Apbb2_0009,mmu-Apbb2_0016	mmu_Apbb2_0016000,mmu_Apbb2_0024000		MMU_CIRCpedia_218818,MMU_CIRCpedia_26488	3
cRNA_1966	mmu-Ptpn13_0002	mmu_Ptpn13_0010000	mm9_circ_012843	MMU_CIRCpedia_978	4
cRNA_1967	mmu-Cep85_0005	mmu_Cep85_0012000		MMU_CIRCpedia_39739	3
cRNA_1968	mmu-Mllt10_0053	mmu_Mllt10_0097000		MMU_CIRCpedia_12371	3
cRNA_1969	mmu-Dnajc1_0006	mmu_Dnajc1_0022000		MMU_CIRCpedia_12463	3
cRNA_1970	mmu-Ttn_1037	mmu_Ttn_0475000			2
cRNA_1971	NA	NA	NA	NA	0
cRNA_1972	mmu-Uty_0017	mmu_Uty_0023000		MMU_CIRCpedia_2837	3
cRNA_1973	mmu-Man1a_0001	mmu_Man1a_0016000		MMU_CIRCpedia_22786	3
cRNA_1974	mmu-Specc1l_0007	mmu_Specc1l_0021000		MMU_CIRCpedia_29013	3
cRNA_1975	mmu-Uhrf1bp1l_0002	mmu_Uhrf1bp1l_0008000		MMU_CIRCpedia_33515	3
cRNA_1976	mmu-Lrriq1_0001	mmu_Lrriq1_0007000		MMU_CIRCpedia_874	3
cRNA_1977	mmu-Tdrd3_0011	mmu_Tdrd3_0009000		MMU_CIRCpedia_32842	3
cRNA_1978	mmu-Sgms1_0006	mmu_Sgms1_0035000		MMU_CIRCpedia_16446	3
cRNA_1979	mmu-Nox4_0015	mmu_Nox4_0038000		MMU_CIRCpedia_32786	3
cRNA_1980	mmu-Rin2_0002	mmu_Rin2_0024000		MMU_CIRCpedia_9619	3
cRNA_1981	mmu-Cgnl1_0006	mmu_Cgnl1_0031000		MMU_CIRCpedia_219181	3
cRNA_1982	mmu-Pex7_0001	mmu_Pex7_0006000		MMU_CIRCpedia_12786	3
cRNA_1983	mmu-Mllt4_0008	mmu_Afdn_0063000		MMU_CIRCpedia_8669	3
cRNA_1984	mmu-Ttc39c_0004	mmu_Ttc39c_0003000		MMU_CIRCpedia_6723	3
cRNA_1985	mmu-Dpyd_0045	mmu_Dpyd_0042000		MMU_CIRCpedia_4631	3
cRNA_1986	mmu-Ttn_0176	mmu_Ttn_0573000			2
cRNA_1987	mmu-Egf_0004	mmu_Egf_0029000			2
cRNA_1988	mmu-Clip1_0020	mmu_Clip1_0050000		MMU_CIRCpedia_6162	3
cRNA_1989	mmu-Prox1_0002	mmu_Prox1_0009000		MMU_CIRCpedia_12625	3
cRNA_1990	mmu-Arhgap32_0006	mmu_Arhgap32_0031000	mm9_circ_007027	MMU_CIRCpedia_16398	4
cRNA_1991	mmu-Sugct_0002	mmu_Sugct_0050000		MMU_CIRCpedia_12017	3
cRNA_1992	mmu-Sec14l1_0006	mmu_Sec14l1_0013000			2
cRNA_1993	mmu-Naa16_0026	mmu_Naa16_0005000		MMU_CIRCpedia_30106	3
cRNA_1994	mmu-Tbc1d14_0004	mmu_Tbc1d14_0035000		MMU_CIRCpedia_18121	3
cRNA_1995	mmu-Cab39l_0005	mmu_Cab39l_0029000		MMU_CIRCpedia_24547	3
cRNA_1996	NA	NA	NA	NA	0
cRNA_1997	mmu-intergenic_028223	mmu_Malrd1_0007000			2
cRNA_1998	mmu-Syt14_0010	mmu_Syt14_0037000		MMU_CIRCpedia_12720	3
cRNA_1999	mmu-Igsf11_0001	mmu_Igsf11_0004000		MMU_CIRCpedia_19015	3
cRNA_2000	mmu-Eif4g3_0009	mmu_Eif4g3_0031000		MMU_CIRCpedia_8599	3
cRNA_2001	mmu-Depdc7_0001	mmu_Depdc7_0003000		MMU_CIRCpedia_1333	3
cRNA_2002	mmu-Uggt1_0018	mmu_Uggt1_0050000		MMU_CIRCpedia_18055	3
cRNA_2003	mmu-Klhl3_0002	mmu_Klhl3_0012000		MMU_CIRCpedia_24054	3
cRNA_2004	mmu-Trdn_0014	mmu_Trdn_0017000			2
cRNA_2005	mmu-Dpyd_0003	mmu_Dpyd_0014000		MMU_CIRCpedia_4610	3
cRNA_2006	mmu-Osbpl11_0012	mmu_Osbpl11_0041000		MMU_CIRCpedia_16812	3
cRNA_2007	mmu-Bmpr1b_0008,mmu-Bmpr1b_0029	mmu_Bmpr1b_0006000,mmu_Bmpr1b_0004000		MMU_CIRCpedia_9133	3
cRNA_2008	mmu-G6pc_0001	mmu_G6pc_0002000		MMU_CIRCpedia_38938	3
cRNA_2009	mmu-Glis3_0012	mmu_Glis3_0003000		MMU_CIRCpedia_15149	3
cRNA_2010	mmu-Met_0007	mmu_Met_0005000		MMU_CIRCpedia_11966	3
cRNA_2011	mmu-Adamts13_0001	mmu_Adamts13_0002000		MMU_CIRCpedia_39858	3
cRNA_2012	mmu-Uvrag_0007	mmu_Uvrag_0013000		MMU_CIRCpedia_35963	3
cRNA_2013	mmu-Ugt8a_0001,mmu-Ugt8a_0002	mmu_Ugt8a_0013000,mmu_Ugt8a_0014000		MMU_CIRCpedia_6579	3
cRNA_2014	mmu-Kynu_0005	mmu_Kynu_0026000			2
cRNA_2015	mmu-Them7_0001	mmu_Them7_0004000		MMU_CIRCpedia_39913	3
cRNA_2016	mmu-Pkhd1_0015	mmu_Pkhd1_0072000		MMU_CIRCpedia_12916	3
cRNA_2017	mmu-Zfhx4_0003	mmu_Zfhx4_0004000		MMU_CIRCpedia_22377	3
cRNA_2018	mmu-Slc27a2_0003	mmu_Slc27a2_0004000			2
cRNA_2019	mmu-Slc8a3_0004,mmu-Slc8a3_0017	mmu_Slc8a3_0014000,mmu_Slc8a3_0016000	mm9_circ_010639	MMU_CIRCpedia_30763	4
cRNA_2020	mmu-Snx29_0002	mmu_Snx29_0079000		MMU_CIRCpedia_4197	3
cRNA_2021	mmu-Cyp3a13_0003	mmu_Cyp3a13_0007000		MMU_CIRCpedia_8568	3
cRNA_2022	mmu-Bnc2_0012	mmu_Bnc2_0010000	mm9_circ_014660	MMU_CIRCpedia_31648	4
cRNA_2023	mmu-Pkhd1_0001	mmu_Pkhd1_0090000		MMU_CIRCpedia_39977	3
cRNA_2024	mmu-Slc34a1_0017	mmu_Slc34a1_0004000			2
cRNA_2025	mmu-Kng2_0001	mmu_Kng2_0002000		MMU_CIRCpedia_39127	3
cRNA_2026	mmu-Ranbp3l_0002	mmu_Ranbp3l_0003000			2
cRNA_2027	mmu-Slc22a22_0001	mmu_Slc22a22_0001000		MMU_CIRCpedia_214697	3
cRNA_2028	mmu-Folh1_0003	mmu_Folh1_0006000			2
cRNA_2029	mmu-Atp6v0a4_0018	mmu_Atp6v0a4_0007000			2
cRNA_2030	mmu-Slco1a6_0010	mmu_Slco1a6_0010000			2
cRNA_2031	mmu-Afm_0001	mmu_Afm_0006000		MMU_CIRCpedia_39630	3
cRNA_2032	mmu-Cyp2j11_0006	mmu_Cyp2j11_0007000			2
cRNA_2033	NA	NA	NA	NA	0
cRNA_2034	mmu-Lrp2_0003	mmu_Lrp2_0054000		MMU_CIRCpedia_216405	3
cRNA_2035	mmu-Fmn1_0005,mmu-Fmn1_0042	mmu_Fmn1_0010000,mmu_Fmn1_0017000	mm9_circ_004229	MMU_CIRCpedia_3530	4
cRNA_2036	mmu-Slc12a1_0032	mmu_Slc12a1_0005000			2
cRNA_2037	mmu-Slc12a1_0002	mmu_Slc12a1_0018000			2
cRNA_2038	mmu-Slc27a2_0006	mmu_Slc27a2_0010000		MMU_CIRCpedia_39923	3
cRNA_2039	mmu-Pkhd1_0121	mmu_Pkhd1_0005000			2
cRNA_2040	mmu-Pkhd1_0042	mmu_Pkhd1_0007000			2
cRNA_2041	mmu-Pkhd1_0046	mmu_Pkhd1_0022000			2
cRNA_2042	mmu-Pkhd1_0047	mmu_Pkhd1_0023000		MMU_CIRCpedia_12873	3
cRNA_2043	mmu-Pkhd1_0055	mmu_Pkhd1_0024000			2
cRNA_2044	mmu-Pkhd1_0048	mmu_Pkhd1_0055000			2
cRNA_2045	mmu-Pkhd1_0058	mmu_Pkhd1_0056000		MMU_CIRCpedia_219156	3
cRNA_2046	mmu-Pkhd1_0014	mmu_Pkhd1_0073000		MMU_CIRCpedia_12915	3
cRNA_2047	mmu-Pkhd1_0019	mmu_Pkhd1_0091000		MMU_CIRCpedia_12942	3
cRNA_2048	mmu-Pkhd1_0016	mmu_Pkhd1_0102000			2
cRNA_2049	mmu-Pkhd1_0017	mmu_Pkhd1_0103000			2
cRNA_2050	mmu-Pkhd1_0049	mmu_Pkhd1_0117000		MMU_CIRCpedia_39978	3
cRNA_2051	mmu-Slc16a14_0005	mmu_Slc16a14_0005000		MMU_CIRCpedia_31849	3
cRNA_2052	mmu-Aadat_0002	mmu_Aadat_0001000			2
cRNA_2053	mmu-Tnfrsf21_0002	mmu_Tnfrsf21_0002000		MMU_CIRCpedia_19990	3
cRNA_2054	mmu-Cyp2j11_0005	mmu_Cyp2j11_0005000			2
cRNA_2055	mmu-Cyp2j5_0001	mmu_Cyp2j5_0020000		MMU_CIRCpedia_39709	3
cRNA_2056	mmu-Upp2_0003	mmu_Upp2_0040000		MMU_CIRCpedia_39881	3
cRNA_2057	mmu-Lrp2_0001	mmu_Lrp2_0033000			2
cRNA_2058	mmu-Lrp2_0002	mmu_Lrp2_0042000		MMU_CIRCpedia_27191	3
cRNA_2059	mmu-Slc16a14_0001	mmu_Slc16a14_0006000		MMU_CIRCpedia_31853	3
cRNA_2060	mmu-Akr1c20_0001	mmu_Akr1c20_0004000		MMU_CIRCpedia_38760	3
cRNA_2061	mmu-Bbs9_0026	mmu_Bbs9_0038000		MMU_CIRCpedia_214031	3
cRNA_2062	mmu-Gys2_0001	mmu_Gys2_0003000		MMU_CIRCpedia_39560	3
cRNA_2063	mmu-Cyp2b9_0001	mmu_Cyp2b9_0017000		MMU_CIRCpedia_39409	3
cRNA_2064	mmu-Atp2a1_0031	mmu_Atp2a1_0010000			2
cRNA_2065	mmu-Jph1_0003	mmu_Jph1_0012000		MMU_CIRCpedia_11826	3
cRNA_2066	mmu-Scn4a_0006	mmu_Scn4a_0002000			2
cRNA_2067	mmu-Trdn_0005	mmu_Trdn_0050000			2
cRNA_2068	mmu-Ppp1r12a_0041	mmu_Ppp1r12a_0058000			2
cRNA_2069	mmu-Ddr1_0003	mmu_Ddr1_0005000			2
cRNA_2070	mmu-Tubgcp6_0014	mmu_Tubgcp6_0004000			2
cRNA_2071	mmu-Acvr1b_0005	mmu_Acvr1b_0009000		MMU_CIRCpedia_449	3
cRNA_2072	mmu-Bin1_0007	mmu_Bin1_0014000			2
cRNA_2073	mmu-Ryr1_0010	mmu_Ryr1_0015000		MMU_CIRCpedia_15343	3
cRNA_2074	mmu-Ryr1_0051	mmu_Ryr1_0019000			2
cRNA_2075	NA	NA	NA	NA	0
cRNA_2076	mmu-Limch1_0004	mmu_Limch1_0029000			2
cRNA_2077	mmu-Per3_0001	mmu_Per3_0032000			2
cRNA_2078	NA	NA	NA	NA	0
cRNA_2079	mmu-Ttn_0171	mmu_Ttn_0442000			2
cRNA_2080	mmu-Ttn_0169	mmu_Ttn_0565000			2
cRNA_2081	mmu-Mylk2_0003	mmu_Mylk2_0002000			2
cRNA_2082	mmu-Psma7_0002	mmu_Psma7_0003000		MMU_CIRCpedia_224829	3
cRNA_2083	mmu-Lrrfip1_0007	mmu_Lrrfip1_0030000			2
cRNA_2084	mmu-Slc7a2_0001	mmu_Slc7a2_0011000			2
cRNA_2085	mmu-Pon1_0004	mmu_Pon1_0008000		MMU_CIRCpedia_39479	3
cRNA_2086	mmu-Cyp2c38_0008	mmu_Cyp2c38_0008000			2
cRNA_2087	mmu-Cyp2c70_0001	mmu_Cyp2c70_0009000		MMU_CIRCpedia_39328	3
cRNA_2088	mmu-Cyp2c70_0004	mmu_Cyp2c70_0012000		MMU_CIRCpedia_39330	3
cRNA_2089	mmu-Slco1b2_0005	mmu_Slco1b2_0007000		MMU_CIRCpedia_39554	3
cRNA_2090	mmu-Slco1b2_0006	mmu_Slco1b2_0013000		MMU_CIRCpedia_39556	3
cRNA_2091	mmu-Uox_0001	mmu_Uox_0002000		MMU_CIRCpedia_39833	3
cRNA_2092	mmu-Hc_0006	mmu_Hc_0016000		MMU_CIRCpedia_39869	3
cRNA_2093	mmu-Ces1c_0001	mmu_Ces1c_0007000		MMU_CIRCpedia_40215	3
cRNA_2094	mmu-Slco1b2_0001,mmu-Slco1b2_0025	mmu_Slco1b2_0018000,mmu_Slco1b2_0020000		MMU_CIRCpedia_39557	3
cRNA_2095	NA	NA	NA	NA	0
cRNA_2096	NA	NA	NA	NA	0
cRNA_2097	NA	NA	NA	NA	0
cRNA_2098	NA	NA	NA	NA	0
cRNA_2099	NA	NA	NA	NA	0
cRNA_2100	NA	NA	NA	NA	0
cRNA_2101	NA	NA	NA	NA	0
cRNA_2102	NA	NA	NA	NA	0
cRNA_2103	NA	NA	NA	NA	0
cRNA_2104	NA	NA	NA	NA	0
cRNA_2105	NA	NA	NA	NA	0
cRNA_2106	NA	NA	NA	NA	0
cRNA_2107	NA	NA	NA	NA	0
cRNA_2108	NA	NA	NA	NA	0
cRNA_2109	mmu-Morc3_0020	mmu_Morc3_0019000		MMU_CIRCpedia_215746	3
cRNA_2110	NA	NA	NA	NA	0
cRNA_2111	NA	NA	NA	NA	0
cRNA_2112	NA	NA	NA	NA	0
cRNA_2113	NA	NA	NA	NA	0
cRNA_2114	NA	NA	NA	NA	0
cRNA_2115	NA	NA	NA	NA	0
cRNA_2116	NA	NA	NA	NA	0
cRNA_2117	NA	NA	NA	NA	0
cRNA_2118	mmu-Tulp4_0008,mmu-Tulp4_0033	mmu_Tulp4_0034000,mmu_Tulp4_0035000	mm9_circ_008009		3
cRNA_2119	NA	NA	NA	NA	0
cRNA_2120	NA	NA	NA	NA	0
cRNA_2121	NA	NA	NA	NA	0
cRNA_2122	NA	NA	NA	NA	0
cRNA_2123	NA	NA	NA	NA	0
cRNA_2124	NA	NA	NA	NA	0
cRNA_2125	NA	NA	NA	NA	0
cRNA_2126	NA	NA	NA	NA	0
cRNA_2127	NA	NA	NA	NA	0
cRNA_2128	NA	NA	NA	NA	0
cRNA_2129	NA	NA	NA	NA	0
cRNA_2130	NA	NA	NA	NA	0
cRNA_2131	NA	NA	NA	NA	0
cRNA_2132	NA	NA	NA	NA	0
cRNA_2133	NA	NA	NA	NA	0
cRNA_2134	NA	NA	NA	NA	0
cRNA_2135	NA	NA	NA	NA	0
cRNA_2136	NA	NA	NA	NA	0
cRNA_2137	NA	NA	NA	NA	0
cRNA_2138	mmu-Elf2_0034	mmu_Elf2_0048000		MMU_CIRCpedia_22052	3
cRNA_2139	mmu-Elf2_0035	mmu_Elf2_0056000			2
cRNA_2140	NA	NA	NA	NA	0
cRNA_2141	mmu-Spen_0008	mmu_Spen_0032000		MMU_CIRCpedia_215363	3
cRNA_2142	NA	NA	NA	NA	0
cRNA_2143	NA	NA	NA	NA	0
cRNA_2144	NA	NA	NA	NA	0
cRNA_2145	NA	NA	NA	NA	0
cRNA_2146	NA	NA	NA	NA	0
cRNA_2147	NA	NA	NA	NA	0
cRNA_2148	NA	NA	NA	NA	0
cRNA_2149	NA	NA	NA	NA	0
cRNA_2150	NA	NA	NA	NA	0
cRNA_2151	NA	NA	NA	NA	0
cRNA_2152	NA	NA	NA	NA	0
cRNA_2153	NA	NA	NA	NA	0
cRNA_2154	NA	NA	NA	NA	0
cRNA_2155	NA	NA	NA	NA	0
cRNA_2156	NA	NA	NA	NA	0
cRNA_2157	NA	NA	NA	NA	0
cRNA_2158	mmu-Ogdh_0017	mmu_Ogdh_0018000			2
cRNA_2159	NA	NA	NA	NA	0
cRNA_2160	NA	NA	NA	NA	0
cRNA_2161	mmu-Rabep1_0010	mmu_Rabep1_0030000			2
cRNA_2162	NA	NA	NA	NA	0
cRNA_2163	NA	NA	NA	NA	0
cRNA_2164	NA	NA	NA	NA	0
cRNA_2165	mmu-Asxl2_0009	mmu_Asxl2_0037000			2
cRNA_2166	NA	NA	NA	NA	0
cRNA_2167	NA	NA	NA	NA	0
cRNA_2168	NA	NA	NA	NA	0
cRNA_2169	NA	NA	NA	NA	0
cRNA_2170	NA	NA	NA	NA	0
cRNA_2171	NA	NA	NA	NA	0
cRNA_2172	NA	NA	NA	NA	0
cRNA_2173	NA	NA	NA	NA	0
cRNA_2174	NA	NA	NA	NA	0
cRNA_2175	NA	NA	NA	NA	0
cRNA_2176	NA	NA	NA	NA	0
cRNA_2177	NA	NA	NA	NA	0
cRNA_2178	NA	NA	NA	NA	0
cRNA_2179	NA	NA	NA	NA	0
cRNA_2180	NA	NA	NA	NA	0
cRNA_2181	NA	NA	NA	NA	0
cRNA_2182	NA	NA	NA	NA	0
cRNA_2183	NA	NA	NA	NA	0
cRNA_2184	NA	NA	NA	NA	0
cRNA_2185	NA	NA	NA	NA	0
cRNA_2186	NA	NA	NA	NA	0
cRNA_2187	NA	NA	NA	NA	0
cRNA_2188	NA	NA	NA	NA	0
cRNA_2189	NA	NA	NA	NA	0
cRNA_2190	NA	NA	NA	NA	0
cRNA_2191	NA	NA	NA	NA	0
cRNA_2192	NA	NA	NA	NA	0
cRNA_2193	NA	NA	NA	NA	0
cRNA_2194	NA	NA	NA	NA	0
cRNA_2195	NA	NA	NA	NA	0
cRNA_2196	NA	NA	NA	NA	0
cRNA_2197				MMU_CIRCpedia_213468	1
cRNA_2198	NA	NA	NA	NA	0
cRNA_2199	NA	NA	NA	NA	0
cRNA_2200	NA	NA	NA	NA	0
cRNA_2201				MMU_CIRCpedia_35412	1
cRNA_2202	NA	NA	NA	NA	0
cRNA_2203	NA	NA	NA	NA	0
cRNA_2204	NA	NA	NA	NA	0
cRNA_2205	NA	NA	NA	NA	0
cRNA_2206	mmu-Cdk12_0014,mmu-Cdk12_0022,mmu-Cdk12_0021	mmu_Cdk12_0044000,mmu_Cdk12_0043000,mmu_Cdk12_0046000	mm9_circ_006636	MMU_CIRCpedia_35769	4
cRNA_2207	NA	NA	NA	NA	0
cRNA_2208	NA	NA	NA	NA	0
cRNA_2209	NA	NA	NA	NA	0
cRNA_2210	NA	NA	NA	NA	0
cRNA_2211	NA	NA	NA	NA	0
cRNA_2212	NA	NA	NA	NA	0
cRNA_2213	NA	NA	NA	NA	0
cRNA_2214	NA	NA	NA	NA	0
cRNA_2215	NA	NA	NA	NA	0
cRNA_2216	NA	NA	NA	NA	0
cRNA_2217	NA	NA	NA	NA	0
cRNA_2218	NA	NA	NA	NA	0
cRNA_2219	NA	NA	NA	NA	0
cRNA_2220	NA	NA	NA	NA	0
cRNA_2221	NA	NA	NA	NA	0
cRNA_2222	NA	NA	NA	NA	0
cRNA_2223	NA	NA	NA	NA	0
cRNA_2224	NA	NA	NA	NA	0
cRNA_2225				MMU_CIRCpedia_32060	1
cRNA_2226	NA	NA	NA	NA	0
cRNA_2227	NA	NA	NA	NA	0
cRNA_2228	NA	NA	NA	NA	0
cRNA_2229	NA	NA	NA	NA	0
cRNA_2230	NA	NA	NA	NA	0
cRNA_2231	NA	NA	NA	NA	0
cRNA_2232	NA	NA	NA	NA	0
cRNA_2233	NA	NA	NA	NA	0
cRNA_2234	NA	NA	NA	NA	0
cRNA_2235	NA	NA	NA	NA	0
cRNA_2236	NA	NA	NA	NA	0
