ID	seqnames	end	start	jxntype	overlapL	overlapR	MedianAS	GenomicSize	SplicedSize	LeftBorder	RightBorder	LeftEnvelope	RightEnvelope	EnvelopingStrand	EnvelopingJxnType	Exons	ExonStarts	Exonsizes
chr9:96105147-96155995	chr9	96155995	96105147	2	1	1	296	50848	277	20329	13658	.	.	.	.	3	0,9587,50744	105,68,104
chr10:12312025-12323836	chr10	12323836	12312025	1	1	1	298	11811	525	14547	7270	.	.	.	.	4	0,3345,5654,11725	112,168,159,86
chr10:31393380-31410892	chr10	31410892	31393380	2	2	2	296	17512	399	11409	73487	.	.	.	.	2	0,17278	165,234
chr11:119041854-119044901	chr11	119044901	119041854	2	1	5	297	3047	367	1950	1006	.	.	.	.	2	0,2860	180,187
chr1:160509611-160530030	chr1	160530030	160509611	2	1	1	297	20419	413	36639	7686	.	.	.	.	3	0,18670,20316	142,168,103
chr11:78210812-78212592	chr11	78212592	78210812	2	0	2	298	1780	718	407	361	.	.	.	.	7	0,345,574,1056,1275,1511,1699	87,122,113,82,157,76,81
chr11:97120656-97129084	chr11	97129084	97120656	2	1	1	298	8428	508	2961	2670	.	.	.	.	5	0,2058,5224,6234,8263	64,111,62,106,165
chr12:24928190-24984621	chr12	24984621	24928190	2	2	1	297	56431	378	23186	4671	.	.	.	.	4	0,4525,46007,56375	146,79,97,56
chr13:107550677-107551228	chr13	107551228	107550677	0	0	3	296	551	551	.	.	.	.	.	.	1	0	551
chr13:77340673-77341342	chr13	77341342	77340673	2	0	1	296	669	669	8784	51977	.	.	.	.	1	0	669
chr14:79219676-79232603	chr14	79232603	79219676	2	1	0	298	12927	524	15830	13622	.	.	.	.	4	0,1952,12163,12849	161,115,170,78
chr15:81906646-81907262	chr15	81907262	81906646	2	0	1	297	616	394	3351	2443	.	.	.	.	2	0,361	139,255
chr15:85766875-85769393	chr15	85769393	85766875	2	2	1	297	2518	273	3215	5012	.	.	.	.	2	0,2411	166,107
chr16:31606900-31615828	chr16	31615828	31606900	2	2	0	297	8928	631	6246	8603	.	.	.	.	5	0,2094,3632,5421,8783	51,126,171,138,145
chr16:33241691-33288553	chr16	33288553	33241691	2	1	1	297	46862	905	39438	27161	.	.	.	.	6	0,5872,13304,35554,45533,46778	82,137,350,127,125,84
chr17:40154916-40155272	chr17	40155272	40154916	0	0	0	287	356	356	.	.	.	.	.	.	1	0	356
chr17:64931523-64958318	chr17	64958318	64931523	2	1	2	296.25	26795	699	22657	7577	.	.	.	.	4	0,778,11955,26667	252,146,173,128
chr17:71762600-71772664	chr17	71772664	71762600	2	0	2	297	10064	454	6758	9309	.	.	.	.	4	0,812,8156,9988	131,84,163,76
chr18:36744853-36747870	chr18	36747870	36744853	2	1	2	298	3017	465	10924	9691	.	.	.	.	4	0,1292,2032,2914	88,129,145,103
chr18:83004869-83006323	chr18	83006323	83004869	2	1	2	296	1454	1454	29294	4871	.	.	.	.	1	0	1454
chr19:40325430-40353610	chr19	40353610	40325430	2	0	0	296.25	28180	584	9363	4523	.	.	.	.	6	0,12912,15290,15531,26215,28007	50,116,131,49,65,173
chr19:44072856-44077216	chr19	44077216	44072856	2	0	2	299	4360	443	1721	2155	.	.	.	.	4	0,2490,3498,4257	62,153,125,103
chr2:108961830-108967877	chr2	108967877	108961830	2	1	3	297	6047	371	38187	54019	.	.	.	.	2	0,5855	179,192
chr2:142675997-142699347	chr2	142699347	142675997	2	2	0	297	23350	1078	75167	4999	.	.	.	.	9	0,3439,12851,13913,14215,15786,19549,20356,23233	60,67,177,133,170,144,111,99,117
chr2:158224424-158225083	chr2	158225083	158224424	2	2	2	296	659	659	.	2109	.	.	.	.	1	0	659
chr2:64956237-64966890	chr2	64966890	64956237	2	0	2	297	10653	756	17975	14432	.	.	.	.	4	0,314,7685,10451	225,99,230,202
chr4:101222663-101256819	chr4	101256819	101222663	2	0	2	295	34156	1063	1890	.	.	.	.	.	4	0,1523,8791,33423	112,151,67,733
chr4:120320272-120341030	chr4	120341030	120320272	2	2	2	295	20758	641	919	21450	.	.	.	.	4	0,5159,14926,20514	71,236,90,244
chr4:126017509-126019611	chr4	126019611	126017509	2	0	2	298	2102	351	5253	3000	.	.	.	.	3	0,1366,1958	120,87,144
chr4:55050186-55060237	chr4	55060237	55050186	2	0	2	296	10051	630	26579	12735	.	.	.	.	3	0,1004,9827	268,138,224
chr5:127721383-127741772	chr5	127741772	127721383	2	1	2	297.5	20389	404	11967	12496	.	.	.	.	5	0,6363,12767,19022,20332	149,107,53,38,57
chr5:143938195-143946104	chr5	143946104	143938195	2	0	2	295	7909	343	2771	1744	.	.	.	.	3	0,2665,7825	82,177,84
chr5:77415779-77416670	chr5	77416670	77415779	2	0	3	296	891	891	1518	6410	.	.	.	.	1	0	891
chr6:17844908-17855027	chr6	17855027	17844908	2	0	0	298	10119	503	10132	30975	.	.	.	.	5	0,1289,3094,7348,10021	55,117,77,156,98
chr6:38417390-38440978	chr6	38440978	38417390	2	0	0	297	23588	930	5856	6108	.	.	.	.	5	0,12414,21019,22507,23098	93,103,139,105,490
chr6:8537817-8558586	chr6	8558586	8537817	2	0	2	296.5	20769	239	17715	14595	.	.	.	.	2	0,20682	152,87
chr6:89649153-89651177	chr6	89651177	89649153	2	0	2	298	2024	340	2196	533	.	.	.	.	3	0,796,1889	108,97,135
chr7:115963663-115967424	chr7	115967424	115963663	2	2	0	297	3761	335	985	557	.	.	.	.	2	0,3615	189,146
chr8:78037360-78078301	chr8	78078301	78037360	2	1	1	297	40941	478	33423	6874	.	.	.	.	4	0,33908,35540,40882	151,161,107,59
chr8:86575303-86628586	chr8	86628586	86575303	2	2	2	297	53283	580	5561	20169	.	.	.	.	6	0,26959,29435,31036,47755,53202	58,91,140,101,109,81
chr8:88883090-88884893	chr8	88884893	88883090	2	0	2	298	1803	471	6092	3612	.	.	.	.	4	0,207,590,1666	91,159,84,137
chr9:42893576-42893925	chr9	42893925	42893576	0	0	5	294	349	349	.	.	42893345	42895669	2	2	1	0	349
chr9:79994712-80018735	chr9	80018735	79994712	2	0	2	298	24023	643	19857	2273	.	.	.	.	7	0,2418,4836,6106,11455,16263,23880	94,59,147,106,22,72,143
chrX:150159744-150182799	chrX	150182799	150159744	2	2	2	297	23055	460	31811	5831	.	.	.	.	3	0,5162,22926	247,84,129
chrX:23622679-23628599	chrX	23628599	23622679	2	0	0	297	5920	1097	6459	3244	.	.	.	.	5	0,1654,2742,4963,5836	646,132,97,138,84
chr10:19943575-19958214	chr10	19958214	19943575	2	3	2	300	14639	338	8738	11893	.	.	.	.	4	0,8652,11412,14557	108,51,97,82
chr10:55999607-56027949	chr10	56027949	55999607	2	2	2	297	28342	415	33671	3826	.	.	.	.	4	0,5549,27282,28254	89,118,120,88
chr1:10152478-10166238	chr1	10166238	10152478	2	1	0	296	13760	854	5010	8198	.	.	.	.	7	0,1247,3493,5797,6628,7934,13612	94,59,207,135,80,131,148
chr11:104247510-104269652	chr11	104269652	104247510	2	1	2	297	22142	552	6031	45095	.	.	.	.	4	0,796,11995,22000	193,117,100,142
chr1:153115001-153116241	chr1	153116241	153115001	2	0	2	297	1240	336	4601	1381	.	.	.	.	2	0,1061	157,179
chr1:170614915-170627314	chr1	170627314	170614915	2	0	1	298	12399	532	40155	15677	.	.	.	.	5	0,1261,6610,7310,12267	115,69,101,115,132
chr1:186957700-186966023	chr1	186966023	186957700	2	1	1	296	8323	1044	9826	127	.	.	.	.	4	0,5280,7627,8243	717,63,184,80
chr12:100620306-100620748	chr12	100620748	100620306	1	0	0	292	442	442	.	24028	.	.	.	.	1	0	442
chr12:5011218-5056791	chr12	5056791	5011218	2	1	2	297	45573	1166	2986	3461	.	.	.	.	7	0,4622,8133,12749,17234,29653,45387	89,161,92,313,137,188,186
chr12:69206121-69206358	chr12	69206358	69206121	0	0	5	292	237	182	.	.	.	.	.	.	2	0,182	127,55
chr13:54875723-54879265	chr13	54879265	54875723	2	1	0	298.5	3542	382	1062	1784	.	.	.	.	4	0,567,3126,3433	72,51,150,109
chr13:76041025-76065966	chr13	76065966	76041025	2	0	2	297	24941	870	13935	21604	.	.	.	.	5	0,9271,17723,20436,24786	121,114,367,113,155
chr14:6186290-6191964	chr14	6191964	6186290	2	3	2	297	5674	604	7297	7158	.	.	.	.	4	0,1587,2658,5451	111,147,123,223
chr14:79773563-79773862	chr14	79773862	79773563	2	1	3	296	299	299	421	24324	.	.	.	.	1	0	299
chr15:57684428-57687147	chr15	57687147	57684428	2	0	4	296	2719	2719	58312	14839	.	.	.	.	1	0	2719
chr15:98638218-98640710	chr15	98640710	98638218	2	1	0	297	2492	633	.	20150	.	.	.	.	4	0,653,986,2255	158,126,112,237
chr16:11048374-11056960	chr16	11056960	11048374	2	0	0	297	8586	818	1207	1569	.	.	.	.	6	0,326,2021,4855,7020,8361	141,156,182,79,35,225
chr16:43390044-43398111	chr16	43398111	43390044	2	0	0	298	8067	289	7807	31578	.	.	.	.	2	0,7879	101,188
chr17:40155365-40156509	chr17	40156509	40155365	0	0	2	292.5	1144	1144	.	.	.	.	.	.	1	0	1144
chr17:40155377-40156494	chr17	40156494	40155377	0	0	3	292	1117	1117	.	.	.	.	.	.	1	0	1117
chr17:71529050-71532236	chr17	71532236	71529050	2	0	2	296	3186	398	6890	4066	71522160	71536302	1	1	2	0,2884	96,302
chr17:74680658-74689035	chr17	74689035	74680658	2	0	2	299	8377	369	303	4993	.	.	.	.	5	0,459,1419,3377,8306	92,81,44,81,71
chr17:79957731-79989111	chr17	79989111	79957731	2	3	2	297	31380	784	21922	2983	.	.	.	.	9	0,1396,9110,16568,17648,20254,22047,22190,31330	175,104,62,77,79,100,55,82,50
chr18:23716141-23735731	chr18	23735731	23716141	1	2	1	296.5	19590	727	13308	1290	.	.	.	.	6	0,7104,9887,12374,14349,19506	86,156,107,168,126,84
chr18:84333931-84372816	chr18	84372816	84333931	1	1	1	296.5	38885	553	105724	77668	.	.	.	.	4	0,27139,35093,38718	179,122,85,167
chr19:42550991-42571982	chr19	42571982	42550991	2	0	2	297	20991	2277	43379	7061	.	.	.	.	5	0,13473,19367,20272,20850	1790,177,72,97,141
chr2:118907417-118917131	chr2	118917131	118907417	2	0	2	294	9714	376	565	825	.	.	.	.	4	0,961,4573,9623	68,100,117,91
chr2:120363992-120366160	chr2	120366160	120363992	2	0	3	296	2168	2168	1288	3615	120362704	120376323	2	2	1	0	2168
chr2:166668847-166678377	chr2	166678377	166668847	2	0	1	297	9530	741	21091	6227	.	.	.	.	5	0,614,7543,8685,9274	31,125,148,181,256
chr2:32072470-32077565	chr2	32077565	32072470	2	1	1	297	5095	525	31166	3955	.	.	.	.	4	0,664,2886,5022	169,179,104,73
chr3:88909080-88933813	chr3	88933813	88909080	2	2	1	298	24733	1115	1848	704	.	.	.	.	4	0,5368,21257,24638	102,737,181,95
chr4:154613039-154613388	chr4	154613388	154613039	2	4	2	296	349	349	51892	107791	.	.	.	.	1	0	349
chr4:155611870-155627650	chr4	155627650	155611870	2	0	3	297	15780	473	11733	8461	.	.	.	.	5	0,6283,7944,13142,15617	97,40,108,65,163
chr4:53107006-53133015	chr4	53133015	53107006	2	0	1	297	26009	657	11328	10914	.	.	.	.	5	0,2157,20590,21714,25915	177,123,120,143,94
chr4:53481464-53517681	chr4	53517681	53481464	2	0	1	297	36217	371	18075	10973	.	.	.	.	3	0,9923,36080	90,144,137
chr4:59596863-59606543	chr4	59606543	59596863	2	0	1	296	9680	472	1543	3966	.	.	.	.	4	0,393,4509,9608	104,100,196,72
chr5:130044938-130047757	chr5	130047757	130044938	2	2	2	298	2819	398	1157	745	.	.	.	.	5	0,198,2212,2450,2735	78,79,99,58,84
chr5:36700521-36729381	chr5	36729381	36700521	2	0	2	296	28860	863	18128	1342	.	.	.	.	2	0,28118	121,742
chr6:137755122-137760061	chr6	137760061	137755122	2	0	2	296	4939	479	23485	13690	.	.	.	.	4	0,1385,2605,4804	98,149,97,135
chr6:3522683-3562358	chr6	3562358	3522683	2	0	0	298	39675	920	309	3157	.	.	.	.	10	0,1409,9474,10788,14148,22826,28329,32312,32684,39584	36,84,44,100,142,134,93,96,100,91
chr7:117777588-117779704	chr7	117779704	117777588	2	2	2	297	2116	419	1406	1892	.	.	.	.	3	0,387,2006	160,149,110
chr7:46425189-46426458	chr7	46426458	46425189	2	1	2	297	1269	346	480	986	.	.	.	.	2	0,1110	187,159
chr9:70376637-70383950	chr9	70383950	70376637	2	1	1	297	7313	1020	10201	26271	.	.	.	.	2	0,6420	127,893
chrX:150829656-150830964	chrX	150830964	150829656	2	1	2	297	1308	412	5191	10810	.	.	.	.	3	0,234,1197	146,155,111
chrX:84797938-84805013	chrX	84805013	84797938	2	2	1	297	7075	260	4636	6698	.	.	.	.	3	0,6242,7001	78,108,74
chr11:84968091-84994852	chr11	84994852	84968091	2	0	0	296	26761	515	18005	35684	.	.	.	.	4	0,3865,6523,26633	160,120,107,128
chr1:190603789-190604148	chr1	190604148	190603789	2	1	2	296	359	359	26989	13382	.	.	.	.	1	0	359
chr11:93795985-93824784	chr11	93824784	93795985	2	0	0	297	28799	1835	13770	5562	.	.	.	.	14	0,3644,5123,7216,16207,17986,18631,19265,20507,21062,24454,26653,27060,28721	200,135,125,84,119,136,90,236,57,106,149,84,236,78
chr12:85904154-85926249	chr12	85926249	85904154	2	0	1	299	22095	544	7998	9683	.	.	.	.	6	0,6183,7144,19110,21006,21987	83,71,86,103,93,108
chr13:76889413-76907939	chr13	76907939	76889413	2	1	2	297.75	18526	363	9484	41538	.	.	.	.	3	0,15691,18395	60,172,131
chr13:98165885-98190482	chr13	98190482	98165885	2	0	1	297	24597	552	32443	21024	.	.	.	.	5	0,498,14422,21568,24413	61,57,68,182,184
chr1:44029671-44031554	chr1	44031554	44029671	2	1	0	298	1883	381	5056	7233	.	.	.	.	3	0,751,1752	152,98,131
chr14:73499969-73503072	chr14	73503072	73499969	2	0	0	297.5	3103	483	45749	3478	.	.	.	.	5	0,1763,1920,2043,2986	197,78,33,58,117
chr15:6866397-6872398	chr15	6872398	6866397	2	0	1	298	6001	584	8206	1303	.	.	.	.	4	0,775,5036,5865	154,141,153,136
chr15:77692068-77697431	chr15	77697431	77692068	1	1	2	296	5363	509	10839	22779	.	.	.	.	2	0,5011	157,352
chr1:63187555-63187730	chr1	63187730	63187555	2	1	2	292	175	175	971	1385	63183345	63195378	1	1	1	0	175
chr16:46274987-46284522	chr16	46284522	46274987	2	2	2	297	9535	911	5655	174	.	.	.	.	4	0,3489,4190,9193	152,119,298,342
chr17:86405940-86416762	chr17	86416762	86405940	2	2	1	297	10822	467	40744	5858	.	.	.	.	4	0,692,4330,10714	108,92,159,108
chr1:84754038-84772048	chr1	84772048	84754038	2	0	0	297	18010	1143	7585	1362	.	.	.	.	6	0,1106,6509,9773,17207,17354	96,85,138,107,61,656
chr18:75652810-75654940	chr18	75654940	75652810	2	0	2	296	2130	793	47718	43134	.	.	.	.	2	0,1637	300,493
chr1:92069242-92076216	chr1	92076216	92069242	2	2	4	294.75	6974	301	.	31507	.	.	.	.	2	0,6735	62,239
chr2:104560529-104560919	chr2	104560919	104560529	2	2	2	296.5	390	390	1973	12107	.	.	.	.	1	0	390
chr2:119746912-119754567	chr2	119754567	119746912	2	0	2	296	7655	2018	12697	2292	.	.	.	.	6	0,3194,3380,4934,5306,6996	943,80,97,133,106,659
chr2:145700361-145703094	chr2	145703094	145700361	1	1	1	297	2733	1253	7189	15216	.	.	.	.	2	0,1572	92,1161
chr2:146777723-146798216	chr2	146798216	146777723	2	0	2	298	20493	565	44518	13247	.	.	.	.	6	0,6206,7113,14719,17174,20396	82,167,64,67,88,97
chr2:83483702-83494536	chr2	83494536	83483702	2	1	0	297	10834	1395	8630	.	.	.	.	.	9	0,3657,4650,5171,6699,7788,8074,8790,10461	102,113,154,93,184,148,103,125,373
chr3:122587909-122598258	chr3	122598258	122587909	2	1	1	298	10349	435	12625	13311	.	.	.	.	4	0,973,8771,10289	109,89,177,60
chr4:150515980-150561925	chr4	150561925	150515980	1	3	0	298	45945	508	24858	22534	.	.	.	.	5	0,7819,37171,38771,45840	71,127,107,98,105
chr4:33320519-33339092	chr4	33339092	33320519	2	1	1	297	18573	837	9994	16968	.	.	.	.	7	0,4354,4539,9000,10322,17343,18471	110,105,90,77,242,111,102
chr5:100623548-100628180	chr5	100628180	100623548	2	0	2	297.25	4632	267	5765	4818	.	.	.	.	2	0,4508	143,124
chr5:66548970-66557624	chr5	66557624	66548970	2	0	2	298	8654	418	26506	51186	.	.	.	.	4	0,144,645,8448	61,87,64,206
chr6:140489446-140498524	chr6	140498524	140489446	2	0	1	295.25	9078	1016	6696	3152	.	.	.	.	3	0,7040,8994	468,464,84
chr6:67054232-67093751	chr6	67093751	67054232	2	0	4	297	39519	527	577	.	.	.	.	.	4	0,978,38823,39376	118,192,74,143
chr7:41261100-41262675	chr7	41262675	41261100	2	0	2	297	1575	474	8141	11471	.	.	.	.	3	0,694,1479	250,128,96
chr8:13217158-13217965	chr8	13217965	13217158	2	0	2	298	807	379	1190	3239	.	.	.	.	2	0,648	220,159
chr8:33824204-33843427	chr8	33843427	33824204	2	1	2	297	19223	737	4959	7768	.	.	.	.	6	0,1820,8800,9370,17897,19118	70,151,150,147,114,105
chr8:48352471-48373733	chr8	48373733	48352471	2	2	1	295.75	21262	392	12284	69367	.	.	.	.	3	0,1216,21152	77,205,110
chr8:78037360-78085263	chr8	78085263	78037360	2	0	1	297	47903	567	33423	6451	.	.	.	.	5	0,33908,35540,40882,47815	151,161,107,60,88
chr9:21480751-21486814	chr9	21486814	21480751	2	0	2	298	6063	339	22224	3880	.	.	.	.	3	0,5031,5958	126,108,105
chr9:35146527-35156002	chr9	35156002	35146527	2	0	0	296	9475	346	7839	3962	.	.	.	.	2	0,9382	253,93
chr9:79997131-80000923	chr9	80000923	79997131	2	0	2	297	3792	310	2325	5244	.	.	.	.	3	0,2417,3687	58,147,105
chr9:79999549-80011046	chr9	80011046	79999549	2	0	2	297.25	11497	345	2360	7546	.	.	.	.	4	0,1269,6618,11426	146,106,22,71
chr9:83834336-83873875	chr9	83873875	83834336	2	0	2	297	39539	649	.	18431	83807413	83951157	1	1	6	0,240,1429,36492,36857,39430	99,79,70,135,157,109
chr9:96084184-96105251	chr9	96105251	96084184	2	2	0	296	21067	163	5570	5211	.	.	.	.	2	0,20962	58,105
chr10:7577374-7578884	chr10	7578884	7577374	2	1	1	296	1510	1510	3960	2339	.	.	1	1	1	0	1510
chr11:46112163-46115032	chr11	46115032	46112163	2	0	1	296	2869	367	12975	15798	.	.	.	.	3	0,1273,2725	131,92,144
chr1:163761048-163762386	chr1	163762386	163761048	2	0	0	297	1338	401	3292	1600	.	.	.	.	2	0,1152	215,186
chr1:182916919-182917440	chr1	182917440	182916919	1	2	1	296	521	521	28207	11503	.	.	.	.	1	0	521
chr12:31883181-31889853	chr12	31889853	31883181	2	0	0	297	6672	468	12975	29564	.	.	.	.	3	0,4012,6572	205,163,100
chr12:3915985-3923428	chr12	3923428	3915985	2	3	2	297	7443	460	16245	22114	.	.	.	.	3	0,6849,7296	268,45,147
chr13:109876921-109909214	chr13	109909214	109876921	2	0	3	297	32293	355	54166	130896	.	.	.	.	4	0,17189,29146,32243	192,38,75,50
chr13:115166572-115171921	chr13	115171921	115166572	2	1	3	298.5	5349	444	13775	13897	.	.	.	.	4	0,846,1068,5236	128,113,90,113
chr1:34262885-34268327	chr1	34268327	34262885	2	0	2	296.5	5442	2169	4278	13372	.	.	.	.	3	0,1704,3970	200,497,1472
chr14:14303882-14304092	chr14	14304092	14303882	0	0	4	296	210	210	.	.	14303863	14304117	2	4	1	0	210
chr14:79817625-79818229	chr14	79818229	79817625	2	1	1	296	604	604	6566	.	.	.	.	.	1	0	604
chr15:35072576-35115791	chr15	35115791	35072576	2	0	1	297	43215	661	64131	39881	.	.	.	.	5	0,626,27003,42098,43134	168,166,116,130,81
chr15:35770602-35771009	chr15	35771009	35770602	2	0	1	296	407	407	24671	21175	.	.	.	.	1	0	407
chr15:88573712-88576087	chr15	88576087	88573712	2	2	1	298	2375	531	1028	8888	.	.	.	.	4	0,352,1698,2239	155,111,129,136
chr16:33287225-33288553	chr16	33288553	33287225	2	0	1	296	1328	208	9835	27161	.	.	.	.	2	0,1244	124,84
chr16:43429690-43431294	chr16	43431294	43429690	2	4	5	296	1604	1604	31578	7391	.	.	.	.	1	0	1604
chr16:77391510-77393847	chr16	77393847	77391510	2	1	3	296	2337	702	194	73393	.	.	.	.	2	0,2276	641,61
chr16:94412278-94478451	chr16	94478451	94412278	2	0	1	295	66173	1294	40442	7442	.	.	.	.	8	0,48077,52349,54496,57385,59883,61917,66032	86,198,94,190,149,288,148,141
chr17:67116461-67124972	chr17	67124972	67116461	2	1	2	298	8511	416	47249	72946	.	.	.	.	3	0,5000,8359	188,76,152
chr17:87987228-87990105	chr17	87990105	87987228	2	1	4	296	2877	426	1437	2759	.	.	.	.	2	0,2730	279,147
chr18:31727630-31740317	chr18	31740317	31727630	2	0	2	300	12687	399	10807	2264	.	.	.	.	6	0,2461,5554,8145,11175,12644	58,58,102,79,59,43
chr18:36708072-36714268	chr18	36714268	36708072	2	3	0	297	6196	457	13963	2396	.	.	.	.	3	0,3598,6048	151,158,148
chr19:29720933-29763849	chr19	29763849	29720933	2	1	2	296	42916	1700	8327	4899	.	.	.	.	3	0,10066,42715	80,1419,201
chr19:37558831-37562205	chr19	37562205	37558831	2	0	2	298	3374	359	19817	3178	.	.	.	.	4	0,1209,1474,3328	172,49,92,46
chr2:120216255-120227928	chr2	120227928	120216255	2	0	0	299	11673	420	4945	993	.	.	.	.	5	0,6406,6540,8587,11587	118,46,55,115,86
chr2:121177745-121178123	chr2	121178123	121177745	2	2	1	298	378	284	2446	824	.	.	.	.	2	0,216	122,162
chr2:179562945-179581747	chr2	179581747	179562945	2	1	2	298	18802	1702	7545	35458	.	.	.	.	13	0,758,1801,2826,3264,5063,8124,10863,11810,13876,14739,17258,18641	120,58,127,132,171,116,149,211,91,124,121,121,161
chr3:14610556-14624451	chr3	14624451	14610556	2	0	0	297	13895	1573	5381	2732	.	.	.	.	9	0,1750,2611,4754,5891,8807,11692,12754,13731	197,149,150,206,141,203,187,176,164
chr3:51230643-51233456	chr3	51233456	51230643	2	0	2	297	2813	318	15006	14378	.	.	.	.	2	0,2725	230,88
chr3:58938967-58949834	chr3	58949834	58938967	2	1	1	297	10867	492	24445	25828	.	.	.	.	4	0,6013,7619,10707	105,193,34,160
chr3:68997109-69009581	chr3	69009581	68997109	2	0	0	300	12472	709	2187	24483	.	.	.	.	9	0,131,3033,4876,5743,11275,11425,11564,12427	45,171,88,87,97,54,31,91,45
chr4:57084023-57103528	chr4	57103528	57084023	2	0	2	301	19505	328	5027	14188	.	.	.	.	5	0,1972,3962,4778,19400	53,46,80,44,105
chr4:6822905-6842426	chr4	6842426	6822905	2	0	1	295.5	19521	309	81337	147963	.	.	.	.	2	0,19455	243,66
chr5:43323262-43348747	chr5	43348747	43323262	2	1	3	296	25485	295	11076	.	.	.	.	.	3	0,21613,25374	110,74,111
chr6:112642239-112658637	chr6	112658637	112642239	2	1	0	297	16398	764	15440	5039	.	.	.	.	5	0,6845,10467,14638,16060	61,78,186,101,338
chr6:119967053-119969521	chr6	119969521	119967053	2	3	0	296	2468	379	17235	9632	.	.	.	.	2	0,2247	158,221
chr7:51537660-51547120	chr7	51547120	51537660	2	2	2	297	9460	287	7401	29030	.	.	.	.	2	0,9338	165,122
chr7:58890715-58896965	chr7	58896965	58890715	2	2	0	298	6250	233	11695	74	58879020	58921694	1	1	3	0,2382,6205	67,121,45
chr7:78944256-78946955	chr7	78946955	78944256	2	0	0	296	2699	300	3787	26261	.	.	.	.	2	0,2499	100,200
chr8:26130593-26156172	chr8	26156172	26130593	2	1	2	296	25579	1786	37840	7177	.	.	.	.	6	0,7863,8963,19163,22163,25452	749,73,164,156,517,127
chr8:77634899-77636657	chr8	77636657	77634899	2	0	2	296	1758	1758	1646	175498	.	.	.	.	1	0	1758
chrX:93423532-93434446	chrX	93434446	93423532	2	3	2	298	10914	381	12424	3348	.	.	.	.	4	0,2184,7738,10818	108,121,56,96
chr10:123004132-123017705	chr10	123017705	123004132	2	4	2	297	13573	534	4572	15026	.	.	.	.	4	0,2872,7615,13445	146,128,132,128
chr10:13677148-13677693	chr10	13677693	13677148	1	2	0	296	545	545	.	27293	.	.	.	.	1	0	545
chr10:72145194-72145568	chr10	72145568	72145194	0	0	3	296	374	374	.	.	.	.	.	.	1	0	374
chr11:104332358-104332643	chr11	104332643	104332358	0	0	5	296	285	285	.	.	104316120	104358464	2	2	1	0	285
chr1:170614915-170647001	chr1	170647001	170614915	2	0	1	297	32086	812	40155	15387	.	.	.	.	7	0,1261,6610,7310,12267,28076,31900	115,69,101,115,133,93,186
chr12:25044811-25047329	chr12	25047329	25044811	2	0	2	297	2518	297	2503	1375	.	.	.	.	2	0,2419	198,99
chr1:24652576-24653051	chr1	24653051	24652576	0	0	1	294	475	475	.	.	.	.	.	.	1	0	475
chr12:75531906-75562572	chr12	75562572	75531906	2	0	2	297	30666	393	15269	77370	.	.	.	.	3	0,8281,30469	93,103,197
chr12:77495247-77497050	chr12	77497050	77495247	2	2	0	297	1803	424	12004	13783	.	.	.	.	2	0,1626	247,177
chr13:101837955-101846250	chr13	101846250	101837955	2	0	3	298	8295	585	10863	47583	.	.	.	.	5	0,263,1261,7472,8202	80,203,133,76,93
chr13:104004551-104020768	chr13	104020768	104004551	2	0	2	298	16217	288	1337	1452	.	.	.	.	3	0,776,16099	90,80,118
chr13:19007950-19014963	chr13	19014963	19007950	2	0	1	298	7013	403	9486	7858	.	.	.	.	4	0,3823,5442,6956	98,131,117,57
chr14:122142535-122145732	chr14	122145732	122142535	2	0	0	298	3197	359	26348	65288	.	.	.	.	3	0,2167,3087	128,121,110
