circID	Cons_coords	seqnames	start	end	width	Ntools	CIRI2	Terrace	circExplorer2	find_circ	starchip
cRNA_2077	chr4:151118314-151125930	chr4	151118314	151125930	7617	4	chr4:151118314-151125930	NA	chr4:151118314-151125930	chr4:151118314-151125930	chr4:151118314-151125930
cRNA_2078	chr2:52082083-52082481	chr2	52082083	52082481	399	2	NA	NA	chr2:52082083-52082481	NA	chr2:52082083-52082481
cRNA_2079	chr2:76673720-76679415	chr2	76673720	76679415	5696	4	chr2:76673720-76679415	NA	chr2:76673720-76679415	chr2:76673720-76679415	chr2:76673720-76679415
cRNA_2080	chr2:76683949-76684811	chr2	76683949	76684811	863	3	chr2:76683949-76684811	NA	chr2:76683949-76684811	NA	chr2:76683949-76684811
cRNA_2081	chr2:152755365-152761373	chr2	152755365	152761373	6009	4	chr2:152755365-152761373	NA	chr2:152755365-152761373	chr2:152755365-152761373	chr2:152755365-152761373
cRNA_2082	chr2:179679176-179680642	chr2	179679176	179680642	1467	4	chr2:179679176-179680642	NA	chr2:179679176-179680642	chr2:179679176-179680642	chr2:179679176-179680642
cRNA_2083	chr1:91016356-91036394	chr1	91016356	91036394	20039	3	chr1:91016356-91036394	NA	chr1:91016356-91036394	NA	chr1:91016356-91036394
cRNA_2084	chr8:41357483-41358764	chr8	41357483	41358764	1282	4	chr8:41357483-41358764	NA	chr8:41357483-41358764	chr8:41357483-41358764	chr8:41357483-41358764
cRNA_2085	chr6:5184746-5187004	chr6	5184746	5187004	2259	3	chr6:5184746-5187004	NA	chr6:5184746-5187004	NA	chr6:5184746-5187004
cRNA_2086	chr19:39424498-39449183	chr19	39424498	39449183	24686	3	chr19:39424498-39449183	NA	chr19:39424498-39449183	NA	chr19:39424498-39449183
cRNA_2087	chr19:40148999-40156067	chr19	40148999	40156067	7069	4	chr19:40148999-40156067	NA	chr19:40148999-40156067	chr19:40148999-40156067	chr19:40148999-40156067
cRNA_2088	chr19:40152796-40156067	chr19	40152796	40156067	3272	4	chr19:40152796-40156067	NA	chr19:40152796-40156067	chr19:40152796-40156067	chr19:40152796-40156067
cRNA_2089	chr6:141594215-141603332	chr6	141594215	141603332	9118	4	chr6:141594215-141603332	NA	chr6:141594215-141603332	chr6:141594215-141603332	chr6:141594215-141603332
cRNA_2090	chr6:141598169-141603332	chr6	141598169	141603332	5164	3	chr6:141598169-141603332	NA	chr6:141598169-141603332	NA	chr6:141598169-141603332
cRNA_2091	chr3:146316025-146318326	chr3	146316025	146318326	2302	3	chr3:146316025-146318326	NA	chr3:146316025-146318326	NA	chr3:146316025-146318326
cRNA_2092	chr2:34933200-34940578	chr2	34933200	34940578	7379	3	chr2:34933200-34940578	NA	chr2:34933200-34940578	NA	chr2:34933200-34940578
cRNA_2093	chr8:93827282-93835201	chr8	93827282	93835201	7920	3	chr8:93827282-93835201	NA	chr8:93827282-93835201	NA	chr8:93827282-93835201
cRNA_2094	chr6:141609304-141618039	chr6	141609304	141618039	8736	4	chr6:141609304-141618039	NA	chr6:141609304-141618039	chr6:141609304-141618039	chr6:141609304-141618039
cRNA_2095	chr11:8428225-8428305	chr11	8428225	8428305	81	1	NA	chr11:8428225-8428305	NA	NA	NA
cRNA_2096	chr11:8428393-8428510	chr11	8428393	8428510	118	1	NA	chr11:8428393-8428510	NA	NA	NA
cRNA_2097	chr11:8429505-8429665	chr11	8429505	8429665	161	1	NA	chr11:8429505-8429665	NA	NA	NA
cRNA_2098	chr14:8456108-8456176	chr14	8456108	8456176	69	1	NA	chr14:8456108-8456176	NA	NA	NA
cRNA_2099	chr14:8456394-8456690	chr14	8456394	8456690	297	1	NA	chr14:8456394-8456690	NA	NA	NA
cRNA_2100	chr14:87709512-87709672	chr14	87709512	87709672	161	1	NA	chr14:87709512-87709672	NA	NA	NA
cRNA_2101	chr14:87712135-87712276	chr14	87712135	87712276	142	1	NA	chr14:87712135-87712276	NA	NA	NA
cRNA_2102	chr14:87714826-87714897	chr14	87714826	87714897	72	1	NA	chr14:87714826-87714897	NA	NA	NA
cRNA_2103	chr14:87718170-87718319	chr14	87718170	87718319	150	1	NA	chr14:87718170-87718319	NA	NA	NA
cRNA_2104	chr16:84810515-84810614	chr16	84810515	84810614	100	1	NA	chr16:84810515-84810614	NA	NA	NA
cRNA_2105	chr16:84812120-84812248	chr16	84812120	84812248	129	1	NA	chr16:84812120-84812248	NA	NA	NA
cRNA_2106	chr16:84821741-84821899	chr16	84821741	84821899	159	1	NA	chr16:84821741-84821899	NA	NA	NA
cRNA_2107	chr16:84822311-84822385	chr16	84822311	84822385	75	1	NA	chr16:84822311-84822385	NA	NA	NA
cRNA_2108	chr16:84827120-84827253	chr16	84827120	84827253	134	1	NA	chr16:84827120-84827253	NA	NA	NA
cRNA_2109	chr16:93644170-93650105	chr16	93644170	93650105	5936	1	chr16:93644165-93650105	chr16:93644170-93650105	NA	NA	NA
cRNA_2110	chr16:93644170-93644318	chr16	93644170	93644318	149	1	NA	chr16:93644170-93644318	NA	NA	NA
cRNA_2111	chr16:93646018-93646165	chr16	93646018	93646165	148	1	NA	chr16:93646018-93646165	NA	NA	NA
cRNA_2112	chr16:93649977-93650105	chr16	93649977	93650105	129	1	NA	chr16:93649977-93650105	NA	NA	NA
cRNA_2113	chr17:34599935-34600216	chr17	34599935	34600216	282	1	NA	chr17:34599935-34600216	NA	NA	NA
cRNA_2114	chr17:34600324-34600524	chr17	34600324	34600524	201	1	NA	chr17:34600324-34600524	NA	NA	NA
cRNA_2115	chr17:34601080-34601100	chr17	34601080	34601100	21	1	NA	chr17:34601080-34601100	NA	NA	NA
cRNA_2116	chr17:34601215-34601241	chr17	34601215	34601241	27	1	NA	chr17:34601215-34601241	NA	NA	NA
cRNA_2117	chr17:34601436-34601462	chr17	34601436	34601462	27	1	NA	chr17:34601436-34601462	NA	NA	NA
cRNA_2118	chr17:6187486-6189431	chr17	6187486	6189431	1946	4	chr17:6187486-6189431	chr17:6187486-6189431	NA	chr17:6187486-6189431	chr17:6187486-6189431
cRNA_2119	chr19:24323601-24323745	chr19	24323601	24323745	145	1	NA	chr19:24323601-24323745	NA	NA	NA
cRNA_2120	chr19:24327498-24327653	chr19	24327498	24327653	156	1	NA	chr19:24327498-24327653	NA	NA	NA
cRNA_2121	chr19:24332482-24332566	chr19	24332482	24332566	85	1	NA	chr19:24332482-24332566	NA	NA	NA
cRNA_2122	chr19:24335394-24335442	chr19	24335394	24335442	49	1	NA	chr19:24335394-24335442	NA	NA	NA
cRNA_2123	chr19:24335575-24335658	chr19	24335575	24335658	84	1	NA	chr19:24335575-24335658	NA	NA	NA
cRNA_2124	chr19:24337304-24337515	chr19	24337304	24337515	212	1	NA	chr19:24337304-24337515	NA	NA	NA
cRNA_2125	chr1:87291826-87291955	chr1	87291826	87291955	130	1	NA	chr1:87291826-87291955	NA	NA	NA
cRNA_2126	chr1:87292906-87293001	chr1	87292906	87293001	96	1	NA	chr1:87292906-87293001	NA	NA	NA
cRNA_2127	chr1:87301719-87301833	chr1	87301719	87301833	115	1	NA	chr1:87301719-87301833	NA	NA	NA
cRNA_2128	chr1:87306694-87306805	chr1	87306694	87306805	112	1	NA	chr1:87306694-87306805	NA	NA	NA
cRNA_2129	chr1:87307690-87307730	chr1	87307690	87307730	41	1	NA	chr1:87307690-87307730	NA	NA	NA
cRNA_2130	chr2:139884014-139884082	chr2	139884014	139884082	69	1	NA	chr2:139884014-139884082	NA	NA	NA
cRNA_2131	chr2:139890162-139890229	chr2	139890162	139890229	68	1	NA	chr2:139890162-139890229	NA	NA	NA
cRNA_2132	chr2:139899207-139899419	chr2	139899207	139899419	213	1	NA	chr2:139899207-139899419	NA	NA	NA
cRNA_2133	chr3:135361261-135361359	chr3	135361261	135361359	99	1	NA	chr3:135361261-135361359	NA	NA	NA
cRNA_2134	chr3:135364789-135364826	chr3	135364789	135364826	38	1	NA	chr3:135364789-135364826	NA	NA	NA
cRNA_2135	chr3:135368676-135368754	chr3	135368676	135368754	79	1	NA	chr3:135368676-135368754	NA	NA	NA
cRNA_2136	chr3:135373514-135373553	chr3	135373514	135373553	40	1	NA	chr3:135373514-135373553	NA	NA	NA
cRNA_2137	chr3:135375031-135375100	chr3	135375031	135375100	70	1	NA	chr3:135375031-135375100	NA	NA	NA
cRNA_2138	chr3:51215471-51215636	chr3	51215471	51215636	166	1	NA	chr3:51215471-51215636	NA	NA	NA
cRNA_2139	chr3:51230643-51230872	chr3	51230643	51230872	230	1	NA	chr3:51230643-51230872	NA	NA	NA
cRNA_2140	chr3:51233369-51233456	chr3	51233369	51233456	88	1	NA	chr3:51233369-51233456	NA	NA	NA
cRNA_2141	chr4:141244147-141244629	chr4	141244147	141244629	483	2	chr4:141244147-141244629	chr4:141244147-141244629	NA	NA	NA
cRNA_2142	chr4:141249383-141249703	chr4	141249383	141249703	321	1	NA	chr4:141249383-141249703	NA	NA	NA
cRNA_2143	chr4:150523800-150523925	chr4	150523800	150523925	126	1	NA	chr4:150523800-150523925	NA	NA	NA
cRNA_2144	chr5:107936065-107936160	chr5	107936065	107936160	96	1	NA	chr5:107936065-107936160	NA	NA	NA
cRNA_2145	chr5:107938228-107938374	chr5	107938228	107938374	147	1	NA	chr5:107938228-107938374	NA	NA	NA
cRNA_2146	chr5:3797021-3797138	chr5	3797021	3797138	118	1	NA	chr5:3797021-3797138	NA	NA	NA
cRNA_2147	chr5:3805594-3805776	chr5	3805594	3805776	183	1	NA	chr5:3805594-3805776	NA	NA	NA
cRNA_2148	chr5:3819429-3819729	chr5	3819429	3819729	301	1	NA	chr5:3819429-3819729	NA	NA	NA
cRNA_2149	chr5:3822517-3822787	chr5	3822517	3822787	271	1	NA	chr5:3822517-3822787	NA	NA	NA
cRNA_2150	chr6:119897071-119897151	chr6	119897071	119897151	81	1	NA	chr6:119897071-119897151	NA	NA	NA
cRNA_2151	chr6:119897768-119897989	chr6	119897768	119897989	222	1	NA	chr6:119897768-119897989	NA	NA	NA
cRNA_2152	chr7:99584369-99584487	chr7	99584369	99584487	119	1	NA	chr7:99584369-99584487	NA	NA	NA
cRNA_2153	chr7:99592166-99592312	chr7	99592166	99592312	147	1	NA	chr7:99592166-99592312	NA	NA	NA
cRNA_2154	chr7:99604674-99604747	chr7	99604674	99604747	74	1	NA	chr7:99604674-99604747	NA	NA	NA
cRNA_2155	chr8:79844804-79845043	chr8	79844804	79845043	240	1	NA	chr8:79844804-79845043	NA	NA	NA
cRNA_2156	chr8:79847112-79847169	chr8	79847112	79847169	58	1	NA	chr8:79847112-79847169	NA	NA	NA
cRNA_2157	chr8:79863189-79863292	chr8	79863189	79863292	104	1	NA	chr8:79863189-79863292	NA	NA	NA
cRNA_2158	chr11:6263788-6263979	chr11	6263788	6263979	192	1	NA	chr11:6263788-6263979	NA	NA	NA
cRNA_2159	chr11:6266978-6267080	chr11	6266978	6267080	103	1	NA	chr11:6266978-6267080	NA	NA	NA
cRNA_2160	chr11:70765572-70765700	chr11	70765572	70765700	129	1	NA	chr11:70765572-70765700	NA	NA	NA
cRNA_2161	chr11:70775591-70775794	chr11	70775591	70775794	204	1	NA	chr11:70775591-70775794	NA	NA	NA
cRNA_2162	chr12:3492474-3492556	chr12	3492474	3492556	83	1	NA	chr12:3492474-3492556	NA	NA	NA
cRNA_2163	chr12:3495452-3495454	chr12	3495452	3495454	3	1	NA	chr12:3495452-3495454	NA	NA	NA
cRNA_2164	chr12:3501662-3501770	chr12	3501662	3501770	109	1	NA	chr12:3501662-3501770	NA	NA	NA
cRNA_2165	chr12:3507062-3507209	chr12	3507062	3507209	148	1	NA	chr12:3507062-3507209	NA	NA	NA
cRNA_2166	chr12:51702185-51702266	chr12	51702185	51702266	82	1	NA	chr12:51702185-51702266	NA	NA	NA
cRNA_2167	chr12:51707934-51708007	chr12	51707934	51708007	74	1	NA	chr12:51707934-51708007	NA	NA	NA
cRNA_2168	chr12:51708393-51708496	chr12	51708393	51708496	104	1	NA	chr12:51708393-51708496	NA	NA	NA
cRNA_2169	chr15:4076947-4077082	chr15	4076947	4077082	136	1	NA	chr15:4076947-4077082	NA	NA	NA
cRNA_2170	chr15:4083197-4083346	chr15	4083197	4083346	150	1	NA	chr15:4083197-4083346	NA	NA	NA
cRNA_2171	chr15:4087151-4087257	chr15	4087151	4087257	107	1	NA	chr15:4087151-4087257	NA	NA	NA
cRNA_2172	chr15:4089418-4089478	chr15	4089418	4089478	61	1	NA	chr15:4089418-4089478	NA	NA	NA
cRNA_2173	chr17:66344488-66344634	chr17	66344488	66344634	147	1	NA	chr17:66344488-66344634	NA	NA	NA
cRNA_2174	chr17:66356781-66356928	chr17	66356781	66356928	148	1	NA	chr17:66356781-66356928	NA	NA	NA
cRNA_2175	chr17:66359949-66360086	chr17	66359949	66360086	138	1	NA	chr17:66359949-66360086	NA	NA	NA
cRNA_2176	chr2:20864692-20864847	chr2	20864692	20864847	156	1	NA	chr2:20864692-20864847	NA	NA	NA
cRNA_2177	chr4:9583812-9583856	chr4	9583812	9583856	45	1	NA	chr4:9583812-9583856	NA	NA	NA
cRNA_2178	chr4:9594663-9594698	chr4	9594663	9594698	36	1	NA	chr4:9594663-9594698	NA	NA	NA
cRNA_2179	chr4:9595377-9595415	chr4	9595377	9595415	39	1	NA	chr4:9595377-9595415	NA	NA	NA
cRNA_2180	chr4:9598269-9598301	chr4	9598269	9598301	33	1	NA	chr4:9598269-9598301	NA	NA	NA
cRNA_2181	chr4:9601307-9601363	chr4	9601307	9601363	57	1	NA	chr4:9601307-9601363	NA	NA	NA
cRNA_2182	chr4:9602469-9602501	chr4	9602469	9602501	33	1	NA	chr4:9602469-9602501	NA	NA	NA
cRNA_2183	chr4:9604516-9604629	chr4	9604516	9604629	114	1	NA	chr4:9604516-9604629	NA	NA	NA
cRNA_2184	chr4:9607797-9607871	chr4	9607797	9607871	75	1	NA	chr4:9607797-9607871	NA	NA	NA
cRNA_2185	chr4:9610843-9610938	chr4	9610843	9610938	96	1	NA	chr4:9610843-9610938	NA	NA	NA
cRNA_2186	chr5:65723332-65723425	chr5	65723332	65723425	94	1	NA	chr5:65723332-65723425	NA	NA	NA
cRNA_2187	chr5:65728875-65728933	chr5	65728875	65728933	59	1	NA	chr5:65728875-65728933	NA	NA	NA
cRNA_2188	chr5:65738729-65738811	chr5	65738729	65738811	83	1	NA	chr5:65738729-65738811	NA	NA	NA
cRNA_2189	chr5:65749219-65749318	chr5	65749219	65749318	100	1	NA	chr5:65749219-65749318	NA	NA	NA
cRNA_2190	chr5:65751763-65751891	chr5	65751763	65751891	129	1	NA	chr5:65751763-65751891	NA	NA	NA
cRNA_2191	chr9:121960959-121961008	chr9	121960959	121961008	50	1	NA	chr9:121960959-121961008	NA	NA	NA
cRNA_2192	chr9:121961694-121961816	chr9	121961694	121961816	123	1	NA	chr9:121961694-121961816	NA	NA	NA
cRNA_2193	chr9:3024412-3025579	chr9	3024412	3025579	1168	1	NA	chr9:3024412-3025579	NA	NA	NA
cRNA_2194	chr9:32157743-32157825	chr9	32157743	32157825	83	1	NA	chr9:32157743-32157825	NA	NA	NA
cRNA_2195	chr9:32158404-32158511	chr9	32158404	32158511	108	1	NA	chr9:32158404-32158511	NA	NA	NA
cRNA_2196	chr9:32158782-32158927	chr9	32158782	32158927	146	1	NA	chr9:32158782-32158927	NA	NA	NA
cRNA_2197	chr9:32159676-32159871	chr9	32159676	32159871	196	1	NA	chr9:32159676-32159871	NA	NA	NA
cRNA_2198	chr9:32161938-32162083	chr9	32161938	32162083	146	1	NA	chr9:32161938-32162083	NA	NA	NA
cRNA_2199	chr9:96484766-96484860	chr9	96484766	96484860	95	1	NA	chr9:96484766-96484860	NA	NA	NA
cRNA_2200	chr9:96488146-96488249	chr9	96488146	96488249	104	1	NA	chr9:96488146-96488249	NA	NA	NA
cRNA_2201	chr9:96493435-96493552	chr9	96493435	96493552	118	1	NA	chr9:96493435-96493552	NA	NA	NA
cRNA_2202	chr10:25143206-25143366	chr10	25143206	25143366	161	1	NA	chr10:25143206-25143366	NA	NA	NA
cRNA_2203	chr10:25147403-25147539	chr10	25147403	25147539	137	1	NA	chr10:25147403-25147539	NA	NA	NA
cRNA_2204	chr10:25159791-25159939	chr10	25159791	25159939	149	1	NA	chr10:25159791-25159939	NA	NA	NA
cRNA_2205	chr10:25165497-25165628	chr10	25165497	25165628	132	1	NA	chr10:25165497-25165628	NA	NA	NA
cRNA_2206	chr11:98154296-98158684	chr11	98154296	98158684	4389	4	chr11:98154296-98158684	chr11:98154296-98158684	NA	chr11:98154296-98158684	chr11:98154296-98158684
cRNA_2207	chr11:98154296-98154396	chr11	98154296	98154396	101	1	NA	chr11:98154296-98154396	NA	NA	NA
cRNA_2208	chr11:98155020-98155133	chr11	98155020	98155133	114	1	NA	chr11:98155020-98155133	NA	NA	NA
cRNA_2209	chr11:98158578-98158684	chr11	98158578	98158684	107	1	NA	chr11:98158578-98158684	NA	NA	NA
cRNA_2210	chr12:3667606-3667691	chr12	3667606	3667691	86	1	NA	chr12:3667606-3667691	NA	NA	NA
cRNA_2211	chr12:3682810-3682964	chr12	3682810	3682964	155	1	NA	chr12:3682810-3682964	NA	NA	NA
cRNA_2212	chr12:3693917-3694022	chr12	3693917	3694022	106	1	NA	chr12:3693917-3694022	NA	NA	NA
cRNA_2213	chr12:3698223-3698389	chr12	3698223	3698389	167	1	NA	chr12:3698223-3698389	NA	NA	NA
cRNA_2214	chr14:21676787-21676908	chr14	21676787	21676908	122	1	NA	chr14:21676787-21676908	NA	NA	NA
cRNA_2215	chr14:21678881-21678996	chr14	21678881	21678996	116	1	NA	chr14:21678881-21678996	NA	NA	NA
cRNA_2216	chr14:21681390-21681531	chr14	21681390	21681531	142	1	NA	chr14:21681390-21681531	NA	NA	NA
cRNA_2217	chr14:21684544-21684705	chr14	21684544	21684705	162	1	NA	chr14:21684544-21684705	NA	NA	NA
cRNA_2218	chr14:21687615-21687708	chr14	21687615	21687708	94	1	NA	chr14:21687615-21687708	NA	NA	NA
cRNA_2219	chr18:75247861-75248043	chr18	75247861	75248043	183	1	NA	chr18:75247861-75248043	NA	NA	NA
cRNA_2220	chr18:75252182-75252360	chr18	75252182	75252360	179	1	NA	chr18:75252182-75252360	NA	NA	NA
cRNA_2221	chr18:75256529-75256654	chr18	75256529	75256654	126	1	NA	chr18:75256529-75256654	NA	NA	NA
cRNA_2222	chr18:75258495-75258608	chr18	75258495	75258608	114	1	NA	chr18:75258495-75258608	NA	NA	NA
cRNA_2223	chr18:75259896-75259990	chr18	75259896	75259990	95	1	NA	chr18:75259896-75259990	NA	NA	NA
cRNA_2224	chr2:98497319-98497569	chr2	98497319	98497569	251	1	NA	chr2:98497319-98497569	NA	NA	NA
cRNA_2225	chr6:8537817-8537968	chr6	8537817	8537968	152	1	NA	chr6:8537817-8537968	NA	NA	NA
cRNA_2226	chr6:8558500-8558586	chr6	8558500	8558586	87	1	NA	chr6:8558500-8558586	NA	NA	NA
cRNA_2227	chr6:8573185-8573298	chr6	8573185	8573298	114	1	NA	chr6:8573185-8573298	NA	NA	NA
cRNA_2228	chr6:8579587-8579739	chr6	8579587	8579739	153	1	NA	chr6:8579587-8579739	NA	NA	NA
cRNA_2229	chr8:78111380-78111425	chr8	78111380	78111425	46	1	NA	chr8:78111380-78111425	NA	NA	NA
cRNA_2230	chr8:78115283-78115364	chr8	78115283	78115364	82	1	NA	chr8:78115283-78115364	NA	NA	NA
cRNA_2231	chr8:78136177-78136271	chr8	78136177	78136271	95	1	NA	chr8:78136177-78136271	NA	NA	NA
cRNA_2232	chr8:78137651-78137757	chr8	78137651	78137757	107	1	NA	chr8:78137651-78137757	NA	NA	NA
cRNA_2233	chr9:96474003-96474079	chr9	96474003	96474079	77	1	NA	chr9:96474003-96474079	NA	NA	NA
cRNA_2234	chr10:62998001-62998072	chr10	62998001	62998072	72	1	NA	chr10:62998001-62998072	NA	NA	NA
cRNA_2235	chr10:62999292-62999403	chr10	62999292	62999403	112	1	NA	chr10:62999292-62999403	NA	NA	NA
cRNA_2236	chr10:63003012-63003063	chr10	63003012	63003063	52	1	NA	chr10:63003012-63003063	NA	NA	NA
cRNA_2237	chr10:63005034-63005209	chr10	63005034	63005209	176	1	NA	chr10:63005034-63005209	NA	NA	NA
cRNA_2238	chr11:65109355-65109516	chr11	65109355	65109516	162	1	NA	chr11:65109355-65109516	NA	NA	NA
cRNA_2239	chr11:65112858-65112933	chr11	65112858	65112933	76	1	NA	chr11:65112858-65112933	NA	NA	NA
cRNA_2240	chr11:65114560-65114615	chr11	65114560	65114615	56	1	NA	chr11:65114560-65114615	NA	NA	NA
cRNA_2241	chr11:65123945-65124010	chr11	65123945	65124010	66	1	NA	chr11:65123945-65124010	NA	NA	NA
cRNA_2242	chr13:11695852-11695973	chr13	11695852	11695973	122	1	NA	chr13:11695852-11695973	NA	NA	NA
cRNA_2243	chr13:11699348-11699412	chr13	11699348	11699412	65	1	NA	chr13:11699348-11699412	NA	NA	NA
cRNA_2244	chr13:11701829-11701944	chr13	11701829	11701944	116	1	NA	chr13:11701829-11701944	NA	NA	NA
cRNA_2245	chr13:11702776-11702899	chr13	11702776	11702899	124	1	NA	chr13:11702776-11702899	NA	NA	NA
cRNA_2246	chr13:11784738-11784885	chr13	11784738	11784885	148	1	NA	chr13:11784738-11784885	NA	NA	NA
cRNA_2247	chr13:46005804-46005932	chr13	46005804	46005932	129	1	NA	chr13:46005804-46005932	NA	NA	NA
cRNA_2248	chr13:46109931-46110051	chr13	46109931	46110051	121	1	NA	chr13:46109931-46110051	NA	NA	NA
cRNA_2249	chr14:87722995-87723135	chr14	87722995	87723135	141	1	NA	chr14:87722995-87723135	NA	NA	NA
cRNA_2250	chr14:87723628-87723784	chr14	87723628	87723784	157	1	NA	chr14:87723628-87723784	NA	NA	NA
cRNA_2251	chr14:87724598-87724723	chr14	87724598	87724723	126	1	NA	chr14:87724598-87724723	NA	NA	NA
cRNA_2252	chr16:33241691-33241772	chr16	33241691	33241772	82	1	NA	chr16:33241691-33241772	NA	NA	NA
cRNA_2253	chr16:33247564-33247699	chr16	33247564	33247699	136	1	NA	chr16:33247564-33247699	NA	NA	NA
cRNA_2254	chr16:33254996-33255344	chr16	33254996	33255344	349	1	NA	chr16:33254996-33255344	NA	NA	NA
cRNA_2255	chr17:50354325-50354528	chr17	50354325	50354528	204	1	NA	chr17:50354325-50354528	NA	NA	NA
cRNA_2256	chr17:50362265-50362655	chr17	50362265	50362655	391	1	NA	chr17:50362265-50362655	NA	NA	NA
cRNA_2257	chr17:81735611-81735710	chr17	81735611	81735710	100	1	NA	chr17:81735611-81735710	NA	NA	NA
cRNA_2258	chr17:81740073-81740203	chr17	81740073	81740203	131	1	NA	chr17:81740073-81740203	NA	NA	NA
cRNA_2259	chr17:81745174-81745242	chr17	81745174	81745242	69	1	NA	chr17:81745174-81745242	NA	NA	NA
cRNA_2260	chr17:81749081-81749095	chr17	81749081	81749095	15	1	NA	chr17:81749081-81749095	NA	NA	NA
cRNA_2261	chr17:81749202-81749219	chr17	81749202	81749219	18	1	NA	chr17:81749202-81749219	NA	NA	NA
cRNA_2262	chr17:81749632-81749652	chr17	81749632	81749652	21	1	NA	chr17:81749632-81749652	NA	NA	NA
cRNA_2263	chr17:81752916-81753022	chr17	81752916	81753022	107	1	NA	chr17:81752916-81753022	NA	NA	NA
cRNA_2264	chr18:39253172-39253276	chr18	39253172	39253276	105	1	NA	chr18:39253172-39253276	NA	NA	NA
cRNA_2265	chr18:39254827-39254956	chr18	39254827	39254956	130	1	NA	chr18:39254827-39254956	NA	NA	NA
cRNA_2266	chr18:39259886-39259986	chr18	39259886	39259986	101	1	NA	chr18:39259886-39259986	NA	NA	NA
