chrom	start	end	ID	n_reads	strand	n_uniq	uniq_bridges	signal	strandmatch	category	Tube_1	Tube_10	Tube_100	Tube_101	Tube_102	Tube_103	Tube_104	Tube_105	Tube_106	Tube_107	Tube_108	Tube_109	Tube_11	Tube_110	Tube_111	Tube_112	Tube_113	Tube_114	Tube_12	Tube_13	Tube_14	Tube_15	Tube_16	Tube_17	Tube_18	Tube_19	Tube_2	Tube_20	Tube_21	Tube_22	Tube_23	Tube_24	Tube_25	Tube_26	Tube_27	Tube_28	Tube_29	Tube_3	Tube_30	Tube_31	Tube_32	Tube_33	Tube_34	Tube_35	Tube_36	Tube_37	Tube_38	Tube_39	Tube_4	Tube_40	Tube_41	Tube_42	Tube_43	Tube_44	Tube_45	Tube_46	Tube_47	Tube_48	Tube_49	Tube_5	Tube_50	Tube_51	Tube_52	Tube_53	Tube_54	Tube_55	Tube_56	Tube_57	Tube_58	Tube_59	Tube_6	Tube_60	Tube_61	Tube_62	Tube_63	Tube_64	Tube_65	Tube_66	Tube_67	Tube_68	Tube_69	Tube_7	Tube_70	Tube_71	Tube_72	Tube_73	Tube_74	Tube_75	Tube_76	Tube_77	Tube_78	Tube_79	Tube_8	Tube_80	Tube_81	Tube_82	Tube_83	Tube_84	Tube_85	Tube_86	Tube_87	Tube_88	Tube_89	Tube_9	Tube_90	Tube_91	Tube_92	Tube_93	Tube_94	Tube_95	Tube_96	Tube_97	Tube_98	Tube_99
chr19	38512358	38513896	chr19:38512358-38513896	364	+	240	18	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	1	8	2	2	4	2	0	5	6	2	1	6	3	0	2	4	0	7	7	3	2	0	8	3	10	3	2	7	0	0	5	3	3	2	0	0	6	0	5	0	3	1	0	0	0	1	0	0	1	2	0	1	6	0	1	1	0	1	5	2	2	3	4	4	1	0	2	1	2	8	2	2	8	1	4	3	5	5	0	0	3	0	1	1	7	4	1	0	5	3	0	6	1	6	3	14	10	11	1	8	2	10	2	5	5	19	4	3	9	5	3	3	3
chr19	40141962	40156067	chr19:40141962-40156067	190	-	118	19	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	19	12	7	8	7	11	8	5	0	5	4	15	19	13	16	15	3	3	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19	40141974	40156067	chr19:40141974-40156067	99	-	71	11	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	11	0	4	11	7	7	7	9	0	8	4	7	3	4	1	0	3	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19	40148998	40156067	chr19:40148998-40156067	121	-	85	12	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	10	7	10	4	5	7	3	7	0	6	2	13	12	4	4	6	0	1	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr19	41220781	41244779	chr19:41220781-41244779	177	-	123	7	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	3	2	3	2	1	0	2	0	2	0	0	1	4	0	1	3	0	1	2	6	5	1	3	3	1	1	0	5	3	0	6	4	1	3	0	0	3	6	3	0	2	5	0	1	0	4	3	1	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	6	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	6	2	0	3	7	1	4	0	4	2	2	2	0	3	3	2	1	3	5	7	1	1
chr19	42550990	42552780	chr19:42550990-42552780	759	+	515	24	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	5	11	8	4	8	5	11	3	7	21	11	13	14	14	8	9	6	8	10	4	9	5	10	18	1	10	6	3	10	18	8	2	8	12	3	4	3	24	18	12	9	19	18	13	8	14	3	7	5	1	1	6	2	6	2	4	0	1	7	6	1	14	15	3	4	4	1	6	2	4	2	1	6	3	0	2	0	7	3	1	0	11	7	12	3	8	10	11	5	10	3	8	1	1	3	1	1	0	7	7	1	0	1	8	17	4	10	14	3	3	3	11
chr19	42550990	42564640	chr19:42550990-42564640	602	+	403	28	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	0	8	15	14	11	8	24	9	11	10	3	13	13	11	28	7	4	5	4	2	4	4	1	3	1	5	6	7	7	8	11	2	5	2	2	1	7	19	20	25	9	19	9	14	9	9	0	8	7	1	2	0	0	0	1	4	0	0	10	3	3	2	13	5	1	1	12	2	5	1	4	0	0	7	3	0	2	4	2	0	4	0	2	5	8	2	7	3	3	3	3	2	4	3	0	2	3	0	1	2	0	5	2	0	9	2	6	3	0	3	2	1
chr19	43798909	43803253	chr19:43798909-43803253	404	+	250	19	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	15	0	13	12	10	8	14	1	6	3	19	4	17	2	4	1	6	10	3	2	1	2	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	9	14	11	10	2	11	13	14	13	0	21	4	2	5	6	17	17	12	5	6	0	10	0	0	0	1	0	0	0	0	0	3	8	0	1	0	0	0	0	0	0	0
chr19	43798909	43806620	chr19:43798909-43806620	170	+	100	11	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	7	7	6	4	5	1	5	1	9	3	3	1	2	4	1	0	0	6	3	3	6	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0	6	4	3	0	3	4	6	3	4	2	2	0	0	5	2	2	1	0	1	2	0	1	0	0	0	5	0	0	0	0	0	2	11	0	1	1	0	0	0	0	0	0
chr19	43855027	43863459	chr19:43855027-43863459	789	-	544	26	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	16	9	13	2	9	7	2	3	2	2	2	2	18	1	5	0	1	5	10	13	3	16	23	24	8	26	14	10	4	4	7	6	2	8	7	4	2	18	16	10	6	3	5	10	1	3	3	3	19	5	6	2	2	1	0	3	3	6	2	11	3	1	4	3	2	2	3	1	0	0	26	4	4	2	0	6	7	0	9	1	18	11	5	2	6	3	1	3	4	7	2	5	11	3	22	6	10	9	16	5	3	18	8	17	15	7	18	9	8	5	3	3	6	14
chr19	44384443	44384838	chr19:44384443-44384838	198	-	111	20	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,UNAMBIGUOUS_BP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	1	6	2	1	4	4	2	0	0	0	0	0	2	6	4	6	0	0	0	14	0	0	21	0	0	0	0	0	2	0	0	1	0	1	7	3	2	5	4	1	3	3	6	0	2	5	0	9	3	1	11	14	11	2	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
chr19	45619303	45628960	chr19:45619303-45628960	507	-	293	15	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	2	2	4	2	3	7	14	11	4	6	3	3	4	4	11	4	11	13	8	3	3	0	9	3	3	7	6	1	7	6	8	9	11	11	7	7	4	11	2	7	9	15	4	14	12	3	3	7	0	2	3	1	2	11	0	4	3	2	1	4	5	4	14	7	10	1	6	5	0	1	4	6	3	0	1	3	0	0	3	0	4	5	1	2	5	5	4	0	0	7	4	4	2	0	6	2	1	1	11	3	1	1	3	2	6	4	2	0	3	0	1	1	1	1
chr19	45624173	45628960	chr19:45624173-45628960	346	-	238	14	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	1	4	14	5	6	6	10	6	7	5	3	8	12	9	6	5	4	0	2	1	2	4	6	0	3	0	5	4	13	6	10	1	8	0	1	0	5	5	4	3	6	8	6	3	4	2	3	2	3	0	2	5	0	3	2	9	4	0	3	4	2	2	8	3	1	5	2	2	2	1	0	2	0	1	1	2	1	4	0	0	0	1	1	0	2	0	1	1	3	6	0	2	1	0	0	0	0	0	3	2	2	0	0	0	3	5	5	2	0	0	2	2
chr19	53975884	53976814	chr19:53975884-53976814	787	+	500	19	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	3	4	11	19	7	8	10	13	11	4	13	2	9	3	11	11	12	1	13	12	7	11	9	16	4	6	3	8	4	13	10	9	3	5	16	0	9	13	13	10	12	14	9	8	13	5	11	3	8	1	2	5	9	0	2	6	0	8	7	13	6	2	2	1	7	1	3	4	0	4	5	1	2	2	5	5	2	1	0	4	2	4	6	1	5	1	6	5	10	2	1	3	18	2	16	10	11	6	12	4	10	14	0	9	9	6	7	16	16	16	9	4	4	3
chr19	56558847	56564716	chr19:56558847-56564716	300	+	200	13	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	3	0	3	4	5	1	6	11	2	1	6	0	0	1	6	4	7	3	4	2	3	1	2	2	3	0	5	3	0	2	4	1	2	2	3	0	1	8	1	4	1	3	3	2	3	1	3	1	2	2	0	13	3	1	3	3	7	0	2	0	1	1	4	1	0	6	1	4	7	1	0	7	2	0	3	3	0	2	0	1	0	3	3	2	2	1	1	2	0	0	3	0	1	1	0	4	1	5	5	5	3	4	4	8	2	7	5	0	1	2	8	4	0	0
chr19	57366980	57367607	chr19:57366980-57367607	1071	+	662	28	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	5	8	10	7	6	10	17	5	12	2	18	11	16	7	23	11	14	10	13	11	5	2	5	11	3	12	27	5	8	4	7	11	6	5	4	7	3	28	8	14	10	14	5	11	5	12	1	5	19	7	17	8	16	9	6	6	7	14	14	21	13	8	15	12	7	10	7	10	8	8	17	12	10	10	6	7	4	3	5	14	1	9	9	12	8	9	12	11	8	14	2	14	2	9	12	17	13	10	9	0	1	8	7	19	19	0	5	17	10	1	7	0	7	5
chr19	57617516	57645670	chr19:57617516-57645670	224	+	158	12	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	0	2	4	4	1	1	1	2	2	1	1	2	0	2	1	1	2	2	8	0	0	9	2	1	0	1	0	3	1	2	1	4	4	2	9	1	0	2	5	2	1	1	7	2	4	4	2	1	5	4	0	1	5	0	0	1	6	3	0	12	1	1	2	0	2	0	0	1	3	2	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	0	2	3	1	5	1	8	2	3	3	6	0	2	3	3	3	4	7	1	0	1	0
chr19	57740061	57744050	chr19:57740061-57744050	1304	+	823	51	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	4	9	27	35	25	35	52	36	17	32	10	11	16	27	28	39	21	4	6	4	14	25	12	8	10	7	2	13	4	15	7	12	25	32	13	6	19	19	10	6	3	18	18	14	15	5	11	11	2	19	7	8	8	4	3	10	9	12	17	18	2	6	11	9	5	16	2	6	6	9	6	5	5	4	3	1	0	8	9	7	7	5	1	7	3	2	2	10	4	4	1	8	2	19	5	19	15	9	6	16	22	17	3	17	11	10	7	13	10	5	3	1	10
chr19	57740061	57766377	chr19:57740061-57766377	271	+	171	14	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	2	0	4	4	3	14	9	4	0	5	4	1	0	7	6	1	10	1	0	0	1	2	0	6	0	1	1	4	6	1	3	2	4	9	3	4	3	4	3	0	2	1	7	3	3	6	2	1	1	0	1	2	0	0	4	0	1	1	5	1	0	0	5	0	2	0	1	1	1	4	5	0	4	0	1	0	0	0	1	3	1	0	0	3	3	0	0	1	3	0	3	3	2	6	1	2	0	3	1	7	3	0	0	4	2	2	4	10	4	0	2	0	0
chr19	60531447	60552732	chr19:60531447-60552732	307	-	218	15	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	1	1	5	6	9	6	1	4	5	2	1	0	5	2	5	15	5	5	9	5	10	4	5	3	1	5	1	5	4	3	5	0	5	1	3	4	1	0	6	4	12	0	5	9	6	2	5	1	2	0	0	3	0	4	3	1	0	1	0	0	7	0	3	0	0	0	0	1	1	2	0	3	0	1	0	0	3	2	4	0	1	2	2	0	0	0	1	2	2	3	0	2	1	3	2	2	0	1	1	11	2	2	0	0	6	7	2	4	0	4	0	1	0
chr2	5057798	5059527	chr2:5057798-5059527	282	-	191	12	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	2	3	6	1	4	3	5	4	3	2	3	4	8	7	6	8	3	0	8	3	0	1	1	7	0	0	0	0	1	0	6	3	1	0	6	0	0	0	0	0	2	0	1	3	1	1	0	10	1	1	4	0	9	6	3	1	5	4	3	2	1	0	0	0	4	2	1	2	1	0	5	1	2	1	1	1	4	5	0	2	1	3	3	2	5	12	4	5	8	4	11	0	3	1	2	0	0	0	0	0	2	6	7	0	3	0	0	1	0	0	0
chr2	5978279	5993283	chr2:5978279-5993283	188	+	132	13	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	0	5	0	2	1	7	3	3	5	1	0	0	2	1	0	5	2	2	0	4	0	1	0	1	0	0	1	7	5	13	0	0	8	0	5	2	6	7	1	0	2	6	5	0	2	2	0	0	0	0	1	0	4	1	0	0	2	3	3	1	2	2	0	0	0	0	1	1	1	0	1	0	0	1	0	6	3	2	0	0	5	0	3	0	0	1	1	0	1	4	0	3	1	3	0	0	1	1	1	0	3	2	3	0	1	1	0	1	0	0	0	0
chr2	14293797	14299755	chr2:14293797-14299755	491	+	337	20	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	0	0	3	1	0	15	7	2	0	7	5	5	5	8	2	9	5	4	4	4	1	3	2	3	0	0	0	1	0	6	1	0	0	0	1	0	0	0	3	0	1	1	1	0	2	0	9	1	1	8	14	7	15	7	5	6	9	7	0	6	17	14	16	18	20	5	8	7	3	2	9	3	2	1	6	4	11	8	3	7	0	2	4	11	8	7	9	9	9	3	6	6	3	0	5	2	2	3	0	1	6	2	0	0	1	8	4	2	3	0	2	0	1
chr2	15570027	15570366	chr2:15570027-15570366	114	+	83	10	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	7	9	10	7	3	8	0	4	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	7	0	0	0	1	0	0	6	0	0	16	1	0	0	3	0	0
chr2	18289433	18313760	chr2:18289433-18313760	326	-	237	12	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	5	1	2	1	2	5	11	10	12	0	8	1	0	3	4	10	2	3	9	6	3	2	3	3	0	7	1	1	5	2	2	2	6	4	5	3	3	5	1	3	4	1	3	8	0	3	1	1	1	1	5	2	3	1	0	1	2	2	1	7	3	1	3	1	5	2	3	1	0	1	6	6	0	6	1	1	2	2	0	0	1	4	2	0	0	0	0	0	2	3	0	2	6	0	7	2	3	2	3	0	6	2	3	3	10	5	2	0	5	2	0	0	1	3
chr2	20859745	20864847	chr2:20859745-20864847	540	-	326	31	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	11	11	7	17	22	23	3	8	0	0	6	3	4	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	31	32	15	22	23	27	9	31	0	20	21	17	26	14	18	16	8	16	27	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	22979602	22980594	chr2:22979602-22980594	148	+	111	6	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	0	0	3	0	0	7	0	0	2	2	0	0	4	0	2	4	1	0	0	0	6	0	2	2	0	1	2	2	7	0	0	3	4	1	6	0	0	0	1	1	0	0	7	0	3	3	0	2	0	2	0	1	3	1	2	1	0	2	1	2	1	0	5	0	4	3	0	4	2	0	0	0	0	1	0	0	3	6	3	0	1	0	5	2	0	3	0	5	1	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
chr2	23396920	23435591	chr2:23396920-23435591	218	-	149	9	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	0	1	0	1	6	7	8	3	2	0	2	1	2	1	0	2	7	3	0	2	2	0	2	2	2	7	2	0	2	3	5	3	1	2	10	0	5	6	4	2	5	2	0	0	4	2	0	0	4	1	1	3	2	1	2	2	3	3	2	0	4	3	1	0	0	0	4	0	2	1	4	2	0	3	1	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	7	1	0	2	1	2	0	3	1	7	2	0	1	0	7	0	1
chr2	23427339	23435591	chr2:23427339-23435591	614	-	404	16	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	3	3	6	12	16	10	6	14	13	7	7	6	5	12	9	9	4	3	7	6	2	7	7	6	3	5	4	6	2	6	8	12	4	5	13	11	8	8	6	4	7	3	8	5	6	2	4	1	3	5	5	3	13	0	5	3	7	15	3	10	4	10	6	4	13	13	7	7	9	11	8	10	2	2	0	1	1	1	1	2	0	1	3	2	1	5	2	2	3	0	0	0	3	0	1	6	9	6	2	0	5	14	3	1	1	5	10	1	5	9	6	2	0	1
chr2	24703538	24715079	chr2:24703538-24715079	659	-	426	34	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	2	0	3	24	24	18	34	33	8	12	6	7	0	16	27	16	8	20	5	1	5	5	10	6	3	1	2	3	5	5	8	4	4	6	8	0	7	5	5	9	5	16	5	10	6	4	1	4	0	7	3	7	11	4	1	5	13	3	9	4	11	2	9	5	6	4	7	2	4	3	1	7	5	4	4	1	6	0	2	5	0	1	0	3	3	5	3	5	1	2	3	2	4	5	3	2	1	2	0	1	4	2	4	7	1	4	3	2	6	5	2	1	0	1
chr2	24737955	24767638	chr2:24737955-24767638	235	-	164	8	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	2	1	3	4	2	5	4	3	3	3	1	7	0	2	6	6	8	7	0	4	1	1	1	4	1	6	0	0	0	3	2	7	3	4	3	3	1	2	0	7	5	7	6	0	1	2	1	1	0	1	2	2	5	4	1	1	0	0	0	0	5	1	3	0	4	1	2	1	0	4	1	1	1	7	2	0	0	7	0	0	2	0	6	0	0	1	1	1	2	6	1	0	1	0	0	0	5	1	0	0	3	1	3	1	0	1	0	0	0	0	0	0	0	0
chr2	24746617	24767638	chr2:24746617-24767638	260	-	185	9	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,OK_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	2	0	9	5	6	4	3	7	3	2	1	1	2	2	2	6	5	2	2	0	1	3	7	4	0	3	0	2	3	7	6	4	7	0	3	2	0	0	6	0	0	1	0	0	3	4	0	2	2	4	4	4	0	4	1	0	5	3	1	1	1	2	3	0	1	3	2	0	0	4	3	0	1	0	4	0	3	8	1	3	2	0	0	1	1	1	0	0	0	0	3	5	4	6	3	7	3	5	0	3	2	1	0	2	0	6	0	0	4	0	1	0	0
chr2	29802580	29812383	chr2:29802580-29812383	103	+	60	10	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	5	9	1	9	2	5	5	4	0	10	8	3	4	8	3	9	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr2	29868388	29870214	chr2:29868388-29870214	257	+	182	24	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	1	1	8	8	1	5	3	6	0	3	1	0	2	2	8	6	0	3	1	0	3	2	1	2	0	1	3	2	0	2	24	0	13	18	1	2	2	12	6	3	1	4	11	6	2	0	2	2	0	0	1	4	2	0	7	2	1	6	2	0	5	2	1	2	0	0	3	1	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	0	0	1	1	3	3	1	0	3	0	0	2	0	2	5	0	2	0	1	0	1	0
chr2	32072469	32073312	chr2:32072469-32073312	259	+	186	13	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	0	6	0	2	3	5	4	3	5	8	4	3	7	1	8	1	1	8	1	1	1	1	0	4	0	0	0	0	1	0	0	5	0	9	3	4	3	0	5	6	4	6	0	7	0	0	1	4	0	0	5	4	1	3	2	0	4	1	3	3	4	5	6	7	7	1	1	2	0	13	2	2	0	0	0	2	0	4	0	1	0	0	2	3	0	0	1	3	1	3	0	2	0	0	0	0	4	2	6	0	1	1	0	0	0	5	0	0	4	1	0	0	0	2
chr2	34322014	34334418	chr2:34322014-34334418	1231	+	840	31	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	9	13	10	21	19	3	19	10	10	7	9	3	12	13	11	19	16	8	21	17	4	15	15	20	7	23	9	11	15	19	15	15	31	26	12	17	12	7	18	25	21	22	14	16	19	6	14	17	13	8	12	4	3	9	1	3	1	5	2	8	13	5	8	8	11	7	3	5	0	6	12	3	6	8	4	3	8	8	5	4	2	6	5	18	5	9	9	14	9	2	6	19	22	7	5	8	11	16	11	4	8	17	8	9	14	13	21	12	9	14	7	5	1	14
chr2	34664784	34665077	chr2:34664784-34665077	216	+	162	9	GTAG	MATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,LINEAR,OK_EXT,PERFECT_EXT,STRANDMATCH,UNAMBIGUOUS_BP	1	0	0	1	0	3	0	7	5	0	1	3	3	6	1	1	4	2	3	9	1	0	5	1	0	3	0	1	0	0	0	1	3	0	1	1	0	0	0	1	1	1	0	3	1	0	3	4	4	1	1	0	0	3	0	1	0	2	3	1	1	2	1	1	0	0	2	0	1	0	1	1	2	0	1	7	4	3	0	6	6	1	1	3	3	9	5	0	8	3	2	7	3	3	4	1	3	1	1	0	1	0	1	1	0	2	5	1	1	3	0	7	0	0
chr2	37514184	37537297	chr2:37514184-37537297	494	-	316	19	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,PERFECT_EXT,UNAMBIGUOUS_BP	1	1	0	11	13	3	4	10	19	4	8	3	2	11	5	10	7	7	7	1	5	1	0	2	0	3	3	2	4	11	3	11	3	9	10	10	10	7	7	7	6	15	5	11	1	2	4	2	3	1	2	2	2	1	4	0	2	3	1	4	2	5	2	12	2	0	4	2	1	3	6	5	3	1	1	3	1	6	0	0	1	1	0	1	5	0	0	0	6	3	0	0	7	6	3	7	3	0	10	4	4	5	11	0	3	8	8	8	5	10	2	3	0	5
chr2	37530862	37537297	chr2:37530862-37537297	151	-	113	10	GTAG	MISMATCH	ANCHOR_UNIQUE,CANONICAL,CIRCULAR,GOOD_EXT,PERFECT_EXT,UNAMBIGUOUS_BP	0	0	0	1	0	1	0	1	2	0	1	0	3	0	1	3	0	0	1	1	1	1	4	4	6	4	1	0	6	3	4	9	1	4	4	4	1	0	10	4	0	6	6	3	6	0	1	0	0	2	1	1	0	0	0	0	2	0	2	0	1	0	1	0	0	0	2	0	0	1	2	0	2	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	1	0	1	0	3	0	2	0	2	3	1	0	5	2	0	0	0	0	0	0
