Sex	gene_id	gene_name	gene_type	sign(log2FoldChange)	nTissues	signTissues	medianLFC
Male	ENSMUSG00000107881.2	Gm44250	TEC	-1	3	Ileon, Kidney, Liver	-0.9291982500538511
Male	ENSMUSG00000107884.2	Gm44144	TEC	1	1	Liver	1.5654097619886886
Male	ENSMUSG00000107947.2	Gm44438	TEC	-1	1	Kidney	-2.406981853160878
Male	ENSMUSG00000107955.2	Gm44027	TEC	1	1	Kidney	1.118723585460209
Male	ENSMUSG00000107970.2	Gm49058	TEC	1	2	Kidney, Liver	1.7466039595575849
Male	ENSMUSG00000107971.2	Gm44260	TEC	1	2	Kidney, Liver	2.054179422713881
Male	ENSMUSG00000107994.2	D830050J10Rik	lncRNA	1	2	Muscle, Liver	0.7666634252275074
Male	ENSMUSG00000107997.2	Gm44243	TEC	1	3	Kidney, Muscle, Liver	1.8403349537943416
Male	ENSMUSG00000108005.2	Gm44435	TEC	-1	1	Kidney	-2.2055297964000915
Male	ENSMUSG00000108035.2	Gm44021	TEC	1	3	Ileon, Kidney, Heart	1.6275797518240815
Male	ENSMUSG00000108037.3	Gm44597	lncRNA	1	2	Kidney, Liver	1.3766906723526107
Male	ENSMUSG00000108042.2	B130021K23Rik	TEC	1	2	Kidney, Liver	1.3052192466308425
Male	ENSMUSG00000108064.2	Gm44423	TEC	1	2	Kidney, Liver	1.5701479889926802
Male	ENSMUSG00000108067.2	Gm43953	TEC	1	1	Liver	2.022829318103801
Male	ENSMUSG00000108076.2	9530086O07Rik	TEC	1	1	Liver	1.8251740493258417
Male	ENSMUSG00000108080.2	Gm10209	TEC	1	1	Kidney	1.611833387101196
Male	ENSMUSG00000108108.2	Gm44270	TEC	1	1	Kidney	1.2732957327557084
Male	ENSMUSG00000108120.2	9930120I10Rik	TEC	1	1	Liver	2.0200523085625757
Male	ENSMUSG00000108122.2	Gm44116	TEC	1	2	Kidney, Liver	1.5155637590256998
Male	ENSMUSG00000108169.2	Gm43958	TEC	1	1	Kidney	1.5952373108359346
Male	ENSMUSG00000108173.2	Gm44231	TEC	1	1	Liver	0.96810709549924
Male	ENSMUSG00000108211.2	Gm44130	TEC	1	2	Kidney, Liver	1.1850879797771452
Male	ENSMUSG00000108214.2	Gm43982	TEC	1	1	Liver	0.9232412547596928
Male	ENSMUSG00000108216.2	Gm44153	TEC	1	2	Kidney, Liver	1.6284784277963058
Male	ENSMUSG00000108238.2	Gm43984	TEC	1	2	Kidney, Liver	1.133885782310555
Male	ENSMUSG00000108256.2	Gm43923	TEC	1	5	Ileon, Kidney, Muscle, Liver, Heart	1.6217104600862924
Male	ENSMUSG00000108268.2	Gm44187	TEC	1	1	Liver	1.534094629200898
Male	ENSMUSG00000108286.2	Gm44224	TEC	1	2	Kidney, Muscle	1.8298149310583747
Male	ENSMUSG00000108288.2	Gm44202	lncRNA	1	1	Kidney	1.200041104952277
Male	ENSMUSG00000108318.2	Gm45170	TEC	1	1	Kidney	1.1558475526681058
Male	ENSMUSG00000108319.2	Gm44552	TEC	1	2	Muscle, Liver	1.4174372058438958
Male	ENSMUSG00000108350.2	Gm44950	TEC	1	2	Kidney, Liver	0.7386369686546942
Male	ENSMUSG00000108353.2	Gm45205	TEC	1	2	Muscle, Liver	2.054964076525592
Male	ENSMUSG00000108368.2	Gm45053	TEC	1	3	Kidney, Muscle, Liver	1.2954839842232184
Male	ENSMUSG00000108371.2	Gm38832	lncRNA	1	1	Liver	2.8573357466279687
Male	ENSMUSG00000108391.2	Gm9768	TEC	1	1	Kidney	0.904155885312812
Male	ENSMUSG00000108394.2	Gm45477	TEC	1	3	Kidney, Muscle, Liver	0.9533239492079596
Male	ENSMUSG00000108414.3	Snhg1	lncRNA	1	3	Kidney, Muscle, Liver	1.3902906215824686
Male	ENSMUSG00000108436.2	Gm44851	lncRNA	1	1	Liver	2.075044617705125
Male	ENSMUSG00000108443.2	Gm44510	TEC	1	3	Kidney, Muscle, Liver	0.5689016797896408
Male	ENSMUSG00000108447.2	Gm44567	TEC	1	2	Kidney, Liver	1.369629068010513
Male	ENSMUSG00000108460.2	Gm39041	TEC	1	1	Liver	1.479233499775157
Male	ENSMUSG00000108461.3	AV356131	lncRNA	1	1	Kidney	1.2900701919784772
Male	ENSMUSG00000108465.2	Gm45110	TEC	1	1	Liver	1.8437154444204435
Male	ENSMUSG00000108477.3	Gm44878	TEC	-1	1	Kidney	-0.750707043686648
Male	ENSMUSG00000108494.2	Gm45203	TEC	1	1	Kidney	1.5995915560027478
Male	ENSMUSG00000108500.2	Gm45033	TEC	1	2	Muscle, Liver	1.145470907577277
Male	ENSMUSG00000108521.2	Gm44639	TEC	1	1	Liver	1.9884895143709
Male	ENSMUSG00000108526.2	Gm45828	TEC	1	3	Ileon, Kidney, Muscle	2.089218765274419
Male	ENSMUSG00000108533.2	Gm44792	TEC	1	2	Ileon, Liver	1.3885431603335545
Male	ENSMUSG00000108542.2	Gm44834	TEC	1	1	Kidney	1.803200902223231
Male	ENSMUSG00000108543.2	Gm44735	TEC	1	1	Liver	2.026359598226046
Male	ENSMUSG00000108551.2	Gm20274	lncRNA	1	1	Liver	2.8648845861759495
Male	ENSMUSG00000108557.2	Gm44835	TEC	1	2	Kidney, Liver	1.4344777668833246
Male	ENSMUSG00000108599.2	Gm10616	TEC	-1	1	Colon	-1.7142310488329269
Male	ENSMUSG00000108621.3	Gm33989	lncRNA	1	1	Muscle	0.634740347509855
Male	ENSMUSG00000108624.2	Gm45091	lncRNA	1	1	Liver	0.8866327901290004
Male	ENSMUSG00000108633.2	Gm44694	TEC	1	2	Kidney, Liver	1.232595914458237
Male	ENSMUSG00000108652.2	0610006L08Rik	lncRNA	-1	1	Kidney	-0.7148661493509463
Male	ENSMUSG00000108655.2	Gm44949	lncRNA	1	2	Ileon, Kidney	1.6196454486080496
Male	ENSMUSG00000108689.2	Gm45354	TEC	1	1	Liver	1.7380299895218352
Male	ENSMUSG00000108693.2	Gm45153	TEC	-1	1	Colon	-1.966545480596264
Male	ENSMUSG00000108701.2	Gm44616	TEC	1	2	Kidney, Liver	1.58219423841784
Male	ENSMUSG00000108714.2	Gm21057	lncRNA	-1	1	Kidney	-2.8188544848509673
Male	ENSMUSG00000108726.2	Gm30684	lncRNA	-1	1	Muscle	-1.646668702966914
Male	ENSMUSG00000108732.2	2310043P16Rik	TEC	1	1	Liver	1.6763334109586885
Male	ENSMUSG00000108737.2	BC060293	TEC	1	1	Muscle	1.3989229937910523
Male	ENSMUSG00000108741.2	Gm44553	TEC	1	4	Ileon, Kidney, Muscle, Liver	1.3292957102493395
Male	ENSMUSG00000108780.2	5430434F05Rik	TEC	1	1	Liver	2.2136831924007523
Male	ENSMUSG00000108801.3	Gm39090	lncRNA	-1	1	Muscle	-1.7684520259143908
Male	ENSMUSG00000108806.2	Gm44729	TEC	1	1	Muscle	1.1214941891460188
Male	ENSMUSG00000108812.2	C130083A15Rik	TEC	1	2	Kidney, Liver	1.3069372457317483
Male	ENSMUSG00000108822.2	Gm44787	lncRNA	1	1	Liver	1.4637490188274438
Male	ENSMUSG00000108825.2	Gm45838	TEC	1	4	Ileon, Kidney, Muscle, Liver	1.9957549498882345
Male	ENSMUSG00000108878.2	Gm49493	TEC	1	2	Kidney, Liver	0.8167457385107595
Male	ENSMUSG00000108884.2	Gm45792	lncRNA	-1	1	Liver	-4.160668077928014
Male	ENSMUSG00000108884.2	Gm45792	lncRNA	1	1	Kidney	1.681667893378711
Male	ENSMUSG00000108897.2	Gm44861	TEC	1	1	Liver	1.2329467314690163
Male	ENSMUSG00000108912.2	E230020D15Rik	TEC	-1	1	Colon	-1.2768489936767975
Male	ENSMUSG00000108912.2	E230020D15Rik	TEC	1	1	Kidney	0.742637104179222
Male	ENSMUSG00000108942.2	Gm44660	TEC	1	1	Liver	1.4494488134696677
Male	ENSMUSG00000108954.2	Gm44901	TEC	1	2	Kidney, Liver	1.3650383809457982
Male	ENSMUSG00000108961.3	Gm32540	lncRNA	1	2	Ileon, Liver	2.0385163829086608
Male	ENSMUSG00000108969.2	Gm45044	lncRNA	1	1	Liver	2.3972074803994854
Male	ENSMUSG00000108984.2	Gm44916	TEC	1	2	Kidney, Liver	1.1143717514675937
Male	ENSMUSG00000108991.2	Gm45807	TEC	1	1	Liver	1.2317781697095498
Male	ENSMUSG00000109005.2	Gm45221	TEC	1	4	Ileon, Kidney, Muscle, Liver	1.1217601230312026
Male	ENSMUSG00000109015.2	Gm31024	TEC	1	2	Kidney, Liver	1.4863802903955587
Male	ENSMUSG00000109021.2	Gm44812	lncRNA	1	1	Kidney	1.1460576435104692
Male	ENSMUSG00000109028.2	Gm35842	lncRNA	1	1	Kidney	2.0914784013003516
Male	ENSMUSG00000109045.2	Gm45084	TEC	1	2	Muscle, Liver	1.3057013284785004
Male	ENSMUSG00000109089.3	4833411C07Rik	lncRNA	1	3	Kidney, Muscle, Liver	1.947314544902406
Male	ENSMUSG00000109093.2	Gm39079	lncRNA	1	2	Kidney, Liver	0.8186428540520385
Male	ENSMUSG00000109096.2	Gm44888	TEC	1	1	Liver	2.033552598113131
Male	ENSMUSG00000109108.2	Gm36371	lncRNA	1	1	Kidney	0.932226389663468
Male	ENSMUSG00000109147.3	4930431P19Rik	transcribed_processed_pseudogene	1	2	Kidney, Muscle	0.9316668826631942
Male	ENSMUSG00000109154.2	Gm44822	TEC	1	2	Kidney, Liver	2.0313393657618093
Male	ENSMUSG00000109157.2	Gm44829	TEC	1	3	Kidney, Muscle, Liver	1.9411524841556325
Male	ENSMUSG00000109161.2	Gm39033	lncRNA	-1	1	Kidney	-2.014388713934949
Male	ENSMUSG00000109198.2	D7Bwg0826e	TEC	1	1	Ileon	1.1668306164000672
Male	ENSMUSG00000109206.2	Gm45137	TEC	1	3	Ileon, Kidney, Liver	0.910809327835618
Male	ENSMUSG00000109209.2	Gm45104	TEC	1	1	Kidney	1.1645622174269608
Male	ENSMUSG00000109224.2	Tmem147os	lncRNA	1	2	Kidney, Muscle	1.254295770065768
Male	ENSMUSG00000109237.2	9130214F15Rik	TEC	1	1	Ileon	1.206372662480261
Male	ENSMUSG00000109244.2	Gm44751	lncRNA	1	2	Kidney, Liver	1.318970165804307
Male	ENSMUSG00000109245.2	Gm44860	TEC	-1	1	Kidney	-1.1486144102215934
Male	ENSMUSG00000109254.2	Gm44588	lncRNA	1	1	Kidney	1.5333741511670953
Male	ENSMUSG00000109279.2	Gm45220	TEC	1	1	Muscle	0.9916776333369414
Male	ENSMUSG00000109291.3	Gm2814	lncRNA	1	2	Kidney, Liver	1.3068546382278872
Male	ENSMUSG00000109304.2	Gm45112	TEC	1	1	Kidney	1.0624285153191442
Male	ENSMUSG00000109314.2	Gm44699	lncRNA	-1	1	Colon	-1.5994860049445196
Male	ENSMUSG00000109314.2	Gm44699	lncRNA	1	2	Muscle, Liver	1.2150495714272553
Male	ENSMUSG00000109317.2	Gm45041	TEC	-1	1	Colon	-1.0316390894002754
Male	ENSMUSG00000109363.2	Gm44668	TEC	1	2	Kidney, Liver	0.9999353031608629
Male	ENSMUSG00000109379.2	Gm44550	TEC	1	2	Kidney, Liver	1.1817430546455276
Male	ENSMUSG00000109390.2	Gm45718	TEC	1	2	Kidney, Liver	1.302412948773528
Male	ENSMUSG00000109397.2	Gm45117	TEC	1	1	Ileon	2.357899148596582
Male	ENSMUSG00000109428.2	Gm45698	TEC	1	1	Liver	1.8116132494830632
Male	ENSMUSG00000109429.2	Gm45223	TEC	1	1	Muscle	0.8691911939012341
Male	ENSMUSG00000109438.2	Gm45073	TEC	-1	1	Colon	-1.418360621969055
Male	ENSMUSG00000109438.2	Gm45073	TEC	1	1	Liver	0.9681378925690508
Male	ENSMUSG00000109459.2	Gm39526	lncRNA	1	1	Liver	1.4740532690431103
Male	ENSMUSG00000109473.2	B930025P03Rik	lncRNA	1	1	Liver	3.706586634100466
Male	ENSMUSG00000109498.2	Gm45222	TEC	1	1	Muscle	0.9652024277750992
Male	ENSMUSG00000109536.2	9330162G02Rik	TEC	1	1	Muscle	0.457580657382629
Male	ENSMUSG00000109539.2	Gm44667	TEC	1	2	Kidney, Liver	1.094962780003889
Male	ENSMUSG00000109555.2	Gm44891	TEC	1	2	Kidney, Liver	1.4186740965515223
Male	ENSMUSG00000109585.2	Gm45358	TEC	-1	1	Colon	-1.1629535190775018
Male	ENSMUSG00000109599.2	Gm31812	lncRNA	1	1	Muscle	1.058900185051679
Male	ENSMUSG00000109612.2	Gm45253	lncRNA	-1	1	Liver	-2.2286463303952577
Male	ENSMUSG00000109625.2	3110080E11Rik	TEC	1	2	Kidney, Muscle	2.1431019260163904
Male	ENSMUSG00000109635.3	Gm45670	lncRNA	-1	1	Muscle	-5.334757618051739
Male	ENSMUSG00000109638.2	Gm45630	TEC	1	2	Kidney, Liver	1.5894044052483585
Male	ENSMUSG00000109640.2	Gm45413	TEC	1	2	Kidney, Liver	1.593403545585307
Male	ENSMUSG00000109642.2	Gm45289	TEC	1	2	Kidney, Liver	1.3405919550634877
Male	ENSMUSG00000109644.3	0610005C13Rik	lncRNA	1	3	Ileon, Liver, Colon	1.7913307900389699
Male	ENSMUSG00000109652.2	Gm45555	TEC	1	3	Kidney, Muscle, Liver	1.3491302172743944
Male	ENSMUSG00000109679.2	Gm45342	TEC	1	2	Kidney, Liver	1.7041816989509255
Male	ENSMUSG00000109703.3	Gm45299	transcribed_processed_pseudogene	1	1	Liver	1.155117573901767
Male	ENSMUSG00000109708.3	Gm45809	TEC	1	2	Kidney, Liver	1.0714256838335325
Male	ENSMUSG00000109727.2	Gm45464	lncRNA	1	1	Kidney	1.3313570533031789
Male	ENSMUSG00000109731.2	Gm45425	lncRNA	-1	1	Liver	-4.022174831348336
Male	ENSMUSG00000109735.2	Gm45667	TEC	-1	1	Muscle	-0.8623682711220015
Male	ENSMUSG00000109783.2	Gm45338	lncRNA	1	1	Liver	0.35824006367301825
Male	ENSMUSG00000109812.2	Gm45640	TEC	-1	1	Muscle	-0.8208492056001458
Male	ENSMUSG00000109829.2	Gm45605	lncRNA	1	2	Ileon, Kidney	1.4220173391645439
Male	ENSMUSG00000109849.2	Gm45645	lncRNA	-1	1	Kidney	-2.5753335072270436
Male	ENSMUSG00000109873.2	Gm45407	TEC	1	2	Kidney, Muscle	1.2878442194313786
Male	ENSMUSG00000109877.2	Gm45609	lncRNA	1	1	Liver	1.5835422416203022
Male	ENSMUSG00000109879.2	Gm10997	TEC	1	1	Ileon	1.4634645270687303
Male	ENSMUSG00000109881.2	Gm45507	lncRNA	1	1	Muscle	2.642744033873196
Male	ENSMUSG00000109909.2	Gm45663	TEC	1	1	Liver	1.6173172801803466
Male	ENSMUSG00000109936.2	Gm45889	lncRNA	-1	1	Ileon	-1.4678262601737748
Male	ENSMUSG00000109953.2	5430430B14Rik	TEC	1	1	Muscle	0.8368671325280683
Male	ENSMUSG00000109995.2	B020031H02Rik	lncRNA	-1	1	Colon	-2.3613125769897745
Male	ENSMUSG00000110035.2	Gm30931	lncRNA	-1	1	Liver	-2.998782437572443
Male	ENSMUSG00000110051.2	Gm45322	lncRNA	1	2	Kidney, Liver	1.2606608015529919
Male	ENSMUSG00000110068.2	Gm45294	TEC	1	2	Muscle, Liver	1.0566722944486817
Male	ENSMUSG00000110079.2	Gm45292	TEC	1	1	Muscle	0.6609092342677894
Male	ENSMUSG00000110088.2	Gm45343	TEC	1	1	Liver	1.6850166380149134
Male	ENSMUSG00000110127.2	6430710M23Rik	TEC	1	1	Ileon	1.6822082112556007
Male	ENSMUSG00000110142.2	Gm45872	TEC	1	1	Muscle	1.369597569747431
Male	ENSMUSG00000110151.3	Gm38416	lncRNA	-1	1	Liver	-6.376320464161328
Male	ENSMUSG00000110156.4	Gm42067	lncRNA	-1	2	Liver, Heart	-1.527888188444996
Male	ENSMUSG00000110159.2	Gm45501	TEC	1	2	Kidney, Liver	1.6212657058656648
Male	ENSMUSG00000110165.3	Btf3-ps18	transcribed_processed_pseudogene	-1	1	Liver	-1.2394285039604882
Male	ENSMUSG00000110167.2	Gm45532	TEC	1	3	Ileon, Kidney, Liver	1.1008298911068215
Male	ENSMUSG00000110273.2	Gm41231	lncRNA	-1	1	Liver	-2.246774628821339
Male	ENSMUSG00000110282.2	B930086L07Rik	TEC	1	4	Kidney, Muscle, Liver, Heart	1.4771390887476823
Male	ENSMUSG00000110289.2	4930412F12Rik	TEC	1	1	Kidney	1.065218979929666
Male	ENSMUSG00000110317.2	Gm45250	lncRNA	1	2	Kidney, Liver	1.3471674050395583
Male	ENSMUSG00000110325.2	Gm45293	TEC	1	1	Liver	1.713040982794204
Male	ENSMUSG00000110326.2	Gm45378	TEC	1	2	Kidney, Liver	2.114088459125336
Male	ENSMUSG00000110341.2	Gm45424	TEC	-1	1	Liver	-2.5800649224828085
Male	ENSMUSG00000110350.2	Gm10252	TEC	1	1	Muscle	0.8181310320955061
Male	ENSMUSG00000110353.2	Gm33543	lncRNA	-1	1	Muscle	-6.810809728022926
Male	ENSMUSG00000110353.2	Gm33543	lncRNA	1	2	Kidney, Liver	2.0518034110824357
Male	ENSMUSG00000110365.2	Gm38947	lncRNA	1	2	Kidney, Liver	1.5166709036547776
Male	ENSMUSG00000110377.2	Gm45363	TEC	1	1	Liver	1.1271914995721446
Male	ENSMUSG00000110384.2	Gm45301	lncRNA	-1	1	Liver	-1.458422912284004
Male	ENSMUSG00000110393.4	Gm36445	lncRNA	1	3	Kidney, Muscle, Liver	1.24272110843427
Male	ENSMUSG00000110397.3	Gm45540	TEC	1	2	Ileon, Liver	2.4432905614639413
Male	ENSMUSG00000110405.2	Gm45534	TEC	-1	1	Colon	-1.2140216606136265
Male	ENSMUSG00000110411.2	Gm45457	TEC	1	1	Kidney	1.2851717259191295
Male	ENSMUSG00000110424.3	Zbed5-ps	lncRNA	1	2	Kidney, Liver	1.288432371775122
Male	ENSMUSG00000110442.2	Gm45804	TEC	1	1	Liver	1.491198444385
Male	ENSMUSG00000110481.2	Gm45705	TEC	-1	1	Muscle	-1.3199219255395138
Male	ENSMUSG00000110494.2	Gm31774	lncRNA	-1	1	Kidney	-4.7672366267673345
Male	ENSMUSG00000110496.2	Gm45909	TEC	1	1	Kidney	2.1017916312805793
Male	ENSMUSG00000110504.2	Gm45797	TEC	1	1	Liver	1.6116593208311711
Male	ENSMUSG00000110529.2	Gm45694	TEC	1	1	Kidney	1.4328465138000424
Male	ENSMUSG00000110540.2	Gm45743	TEC	1	1	Ileon	1.5092520689766586
Male	ENSMUSG00000110547.2	Gm29773	lncRNA	-1	1	Muscle	-1.6350797102027326
Male	ENSMUSG00000110556.2	Gm45762	TEC	1	2	Kidney, Liver	1.3780079798627076
Male	ENSMUSG00000110558.2	Gm45779	TEC	1	1	Liver	1.0798749598375372
Male	ENSMUSG00000110580.2	D830024N08Rik	lncRNA	-1	2	Muscle, Heart	-0.8355985829960599
Male	ENSMUSG00000110588.2	Gm45774	lncRNA	1	2	Muscle, Liver	2.222485284757773
Male	ENSMUSG00000110605.3	Gm32856	lncRNA	1	1	Kidney	0.8824764564304793
Male	ENSMUSG00000110613.3	Lncbate1	lncRNA	1	2	Muscle, Liver	2.709828298888565
Male	ENSMUSG00000110618.2	Gm39822	lncRNA	1	1	Muscle	1.484706063981437
Male	ENSMUSG00000110630.2	K230015D01Rik	lncRNA	-1	1	Liver	-0.7630062871030636
Male	ENSMUSG00000110631.2	Gm42047	lncRNA	1	1	Ileon	1.1973113533079427
Male	ENSMUSG00000110635.2	Gm45853	TEC	1	2	Kidney, Liver	1.319213573081291
Male	ENSMUSG00000110684.3	Gm45866	lncRNA	-1	1	Liver	-1.935829726602606
Male	ENSMUSG00000110693.2	Gm45899	lncRNA	1	1	Liver	1.3414894429946174
Male	ENSMUSG00000110697.3	Gm31718	lncRNA	-1	2	Kidney, Colon	-1.6625655366453902
Male	ENSMUSG00000110750.2	Gm48702	lncRNA	-1	1	Kidney	-0.6456730437455679
Male	ENSMUSG00000110755.3	BC049987	lncRNA	-1	2	Kidney, Liver	-3.121654790779944
Male	ENSMUSG00000110779.2	Gm48271	TEC	1	2	Kidney, Liver	1.1620454613730598
Male	ENSMUSG00000110791.2	Gm47508	TEC	1	2	Kidney, Liver	1.284389311625157
Male	ENSMUSG00000110803.2	Gm20275	lncRNA	-1	1	Ileon	-0.8746476831798147
Male	ENSMUSG00000110827.2	Gm32281	lncRNA	-1	1	Liver	-3.5423399999206
Male	ENSMUSG00000110830.3	Gm46218	lncRNA	1	1	Kidney	1.1151930455554484
Male	ENSMUSG00000110841.3	Gpx4-ps2	transcribed_processed_pseudogene	-1	1	Liver	-0.7000084759468679
Male	ENSMUSG00000110866.2	Gm48362	lncRNA	-1	1	Kidney	-2.0467707892264486
Male	ENSMUSG00000110874.3	D030045P18Rik	lncRNA	1	1	Kidney	1.2338781658319264
Male	ENSMUSG00000110894.2	Gm48335	TEC	1	1	Kidney	1.7792492926330497
Male	ENSMUSG00000110899.2	Gm48840	TEC	1	1	Kidney	1.158366194071686
Male	ENSMUSG00000110903.2	Gm47857	TEC	1	3	Kidney, Muscle, Liver	1.292617520025494
Male	ENSMUSG00000110928.2	Gm48114	TEC	1	2	Ileon, Kidney	1.6218075657041955
Male	ENSMUSG00000110945.2	Gm9856	lncRNA	1	1	Kidney	1.2579114124638062
Male	ENSMUSG00000110980.3	Gm47204	lncRNA	1	1	Kidney	0.627893455762562
Male	ENSMUSG00000110986.2	Gm20276	TEC	1	1	Liver	1.656112882179951
Male	ENSMUSG00000110993.2	Gm47963	TEC	1	2	Kidney, Liver	1.2598356678000395
Male	ENSMUSG00000110997.2	2610028D06Rik	TEC	1	1	Ileon	1.667237742190521
Male	ENSMUSG00000111013.3	Gm32468	lncRNA	-1	1	Liver	-6.705755145058937
Male	ENSMUSG00000111017.2	Gm48314	TEC	1	3	Ileon, Muscle, Liver	0.998492226474788
Male	ENSMUSG00000111030.2	Gm47234	TEC	1	2	Kidney, Liver	1.3137769701274977
Male	ENSMUSG00000111067.2	Gm48714	TEC	1	2	Kidney, Liver	1.5301971373104575
Male	ENSMUSG00000111074.2	Gm36435	lncRNA	-1	1	Liver	-2.0322619662510557
Male	ENSMUSG00000111080.2	Gm20300	lncRNA	-1	2	Kidney, Muscle	-0.4195749209317263
Male	ENSMUSG00000111128.2	Gm49338	TEC	-1	1	Kidney	-0.5695557356837485
Male	ENSMUSG00000111131.2	9930024M15Rik	TEC	1	4	Ileon, Kidney, Muscle, Liver	1.3398618379509228
Male	ENSMUSG00000111203.2	Gm48719	lncRNA	-1	1	Muscle	-2.431298471784535
Male	ENSMUSG00000111212.2	5330432J10Rik	TEC	1	3	Kidney, Liver, Heart	0.8643040058143434
Male	ENSMUSG00000111253.2	Gm34654	lncRNA	-1	1	Liver	-4.20037295530828
Male	ENSMUSG00000111264.2	E030022I16Rik	TEC	1	3	Kidney, Muscle, Liver	1.2872491995899056
Male	ENSMUSG00000111296.2	2010001M07Rik	lncRNA	1	1	Colon	2.543465952422867
Male	ENSMUSG00000111312.2	Gm47205	TEC	1	1	Ileon	1.0342891332080326
Male	ENSMUSG00000111318.2	Gm48483	lncRNA	1	1	Heart	1.9472072544261705
Male	ENSMUSG00000111325.2	Gm47140	lncRNA	1	1	Kidney	1.879392285728129
Male	ENSMUSG00000111329.2	A830035O19Rik	lncRNA	1	1	Muscle	1.0485394468315596
Male	ENSMUSG00000111334.2	Gm30015	lncRNA	1	1	Kidney	1.3672283019808922
Male	ENSMUSG00000111340.2	Gm47171	TEC	1	1	Ileon	1.3302381202205051
Male	ENSMUSG00000111368.2	Gm47889	lncRNA	1	1	Kidney	4.105876480378076
Male	ENSMUSG00000111371.2	Gm47162	lncRNA	-1	2	Kidney, Liver	-1.4399390755187993
Male	ENSMUSG00000111377.2	Gm40634	lncRNA	1	1	Muscle	1.5220033545457166
Male	ENSMUSG00000111390.2	Gm48796	lncRNA	1	1	Liver	2.6352502052830498
Male	ENSMUSG00000111394.2	Gm49759	TEC	1	2	Kidney, Muscle	1.020505158020953
Male	ENSMUSG00000111421.2	Gm47643	TEC	1	1	Liver	2.594709145402072
Male	ENSMUSG00000111424.2	Gm48478	TEC	1	1	Liver	1.1798984916305617
Male	ENSMUSG00000111425.2	Gm47324	processed_pseudogene	1	2	Ileon, Liver	2.350223590093954
Male	ENSMUSG00000111434.2	Gm47121	lncRNA	1	1	Liver	1.2030479570519292
Male	ENSMUSG00000111442.2	Gm48334	TEC	1	1	Kidney	1.864760903429674
Male	ENSMUSG00000111462.3	Gm49317	lncRNA	-1	1	Muscle	-2.1793834260047076
Male	ENSMUSG00000111468.2	5033425B01Rik	TEC	-1	1	Colon	-1.2666359744948623
Male	ENSMUSG00000111481.2	Gm47652	TEC	1	3	Ileon, Kidney, Liver	0.775104910088593
Male	ENSMUSG00000111491.2	Gm47503	TEC	1	1	Kidney	1.177550538732156
Male	ENSMUSG00000111496.2	Gm47483	TEC	1	3	Kidney, Muscle, Liver	0.8186204946724309
Male	ENSMUSG00000111505.2	Gm48673	TEC	1	2	Kidney, Liver	1.3015455644007872
Male	ENSMUSG00000111521.2	Gm48529	lncRNA	1	1	Liver	0.8062918543860749
Male	ENSMUSG00000111531.2	Gm32688	lncRNA	-1	1	Muscle	-2.6971108131005215
Male	ENSMUSG00000111556.3	Gm19299	lncRNA	-1	1	Muscle	-2.4596343702877395
Male	ENSMUSG00000111583.3	Gm47962	lncRNA	1	1	Kidney	0.7525392893921036
Male	ENSMUSG00000111605.2	4632418H02Rik	TEC	1	1	Liver	0.8258672478497702
Male	ENSMUSG00000111662.3	Gm7435	transcribed_processed_pseudogene	1	2	Kidney, Liver	1.069478327443978
Male	ENSMUSG00000111740.2	Gm49783	TEC	1	2	Kidney, Liver	1.1539320757657119
Male	ENSMUSG00000111761.3	9230112J17Rik	lncRNA	-1	1	Muscle	-1.0932453766516028
Male	ENSMUSG00000111765.2	Gm10635	lncRNA	-1	1	Heart	-1.6114110487276012
Male	ENSMUSG00000111828.2	D830035M03Rik	lncRNA	-1	1	Liver	-1.4832683804102036
Male	ENSMUSG00000111840.2	Gm48832	lncRNA	1	1	Muscle	3.3406423335999773
Male	ENSMUSG00000111867.3	Gm31013	lncRNA	-1	1	Heart	-0.8204614396501806
Male	ENSMUSG00000111892.2	Gm47641	TEC	1	2	Muscle, Liver	1.4273673136548184
Male	ENSMUSG00000111923.3	Gm34777	lncRNA	1	2	Kidney, Liver	1.4377794776212602
Male	ENSMUSG00000111928.2	Gm48082	processed_pseudogene	1	1	Liver	1.24078726415069
Male	ENSMUSG00000111942.2	Gm5182	processed_pseudogene	-1	1	Liver	-2.364353497230077
Male	ENSMUSG00000111942.2	Gm5182	processed_pseudogene	1	1	Muscle	3.602986227970286
Male	ENSMUSG00000111947.2	Gm47438	lncRNA	1	1	Kidney	1.704575023641165
Male	ENSMUSG00000111977.2	Gm47163	lncRNA	-1	1	Muscle	-1.2332011465609447
Male	ENSMUSG00000111987.2	Gm48809	lncRNA	-1	1	Colon	-2.3839910564730715
Male	ENSMUSG00000112006.3	Gm48633	lncRNA	-1	1	Liver	-1.6629438861223709
Male	ENSMUSG00000112008.2	Gm47218	TEC	1	3	Ileon, Kidney, Liver	1.51742833363315
Male	ENSMUSG00000112028.2	1700113B09Rik	lncRNA	-1	1	Kidney	-0.8681090763834203
Male	ENSMUSG00000112074.2	Gm48278	lncRNA	1	1	Liver	1.5633197903844278
Male	ENSMUSG00000112090.2	Gm48231	TEC	1	1	Liver	2.4604328015642833
Male	ENSMUSG00000112096.2	A430103D13Rik	TEC	1	1	Muscle	0.9318646394502648
Male	ENSMUSG00000112110.3	Gm15608	lncRNA	-1	2	Kidney, Liver	-0.9072610089171959
